INCHIKEY,pH_aq,IE,IE_hat_fp,class_fp
URAYPUMNDPQOKB-UHFFFAOYSA-N,5.8,2.4,1.9233368542640288,test
UYXTWWCETRIEDR-UHFFFAOYSA-N,2.95,2.295,2.5439846124012804,train
UYXTWWCETRIEDR-UHFFFAOYSA-N,10.7,2.8,2.457456000597732,train
UYXTWWCETRIEDR-UHFFFAOYSA-N,2.0,2.25,2.1859521131359627,train
UYXTWWCETRIEDR-UHFFFAOYSA-N,7.9,0.9,1.244545948094198,train
UYXTWWCETRIEDR-UHFFFAOYSA-N,6.7,2.9,2.6165844110226573,train
UYXTWWCETRIEDR-UHFFFAOYSA-N,5.8,3.1,2.7704604436468285,train
QSDJMVUWZZRDPY-CQNFMIELSA-L,2.7,3.715221276,3.62118354365953,train
RHHVPMXPHQEZAQ-DJNDIFCPSA-L,2.7,3.973240235,3.62118354365953,train
GOVIKRSRJJJIQT-UHFFFAOYSA-L,2.7,2.265716643,2.648749675320691,train
DHMQDGOQFOQNFH-UHFFFAOYSA-N,2.7,1.3429796905,1.5109172429100572,train
VHDKFEVVWUENKR-UHFFFAOYSA-N,2.7000000000000006,2.648517225,2.573296577455928,train
NDKDFTQNXLHCGO-UHFFFAOYSA-N,2.7,2.25,2.217393076209265,train
CHWINHPRRHRUPJ-UHFFFAOYSA-N,2.7,2.78,2.652229597534151,train
XDDAORKBJWWYJS-UHFFFAOYSA-N,2.7,1.69,1.6497256639738243,train
PEZMQPADLFXCJJ-ZETCQYMHSA-N,2.7,3.79,2.5166866028937642,test
INJOMKTZOLKMBF-UHFFFAOYSA-N,2.7,3.65,3.4276668685851277,train
ZRALSGWEFCBTJO-UHFFFAOYSA-N,2.7,1.95,1.3570103151595516,test
LNEPOXFFQSENCJ-UHFFFAOYSA-N,2.83925925925926,4.381357036000001,4.2804239247759845,train
LNEPOXFFQSENCJ-UHFFFAOYSA-N,2.072,4.2334768675,4.163732317632927,train
LNEPOXFFQSENCJ-UHFFFAOYSA-N,6.85,3.856696454,3.899391606480354,train
LNEPOXFFQSENCJ-UHFFFAOYSA-N,5.0,3.943536819666667,4.107797973172994,train
ZTJORNVITHUQJA-UHFFFAOYSA-N,2.7,0.75,1.188224725585992,train
WJYIASZWHGOTOU-UHFFFAOYSA-N,2.7,3.51,3.71571662803521,test
BMVXCPBXGZKUPN-UHFFFAOYSA-N,2.7,3.24,3.0236176110674458,train
RVEJOWGVUQQIIZ-UHFFFAOYSA-N,2.7,4.75,4.570809391566341,train
XGWIJUOSCAQSSV-VPHXOMNUSA-N,2.7750000000000004,2.10838750425,2.2600612448980755,train
HNDVDQJCIGZPNO-YFKPBYRVSA-N,2.7,3.04,2.9821220963706225,train
FDGQSTZJBFJUBT-UHFFFAOYSA-N,2.7,3.2771174636,3.120679099442462,train
HEFNNWSXXWATRW-UHFFFAOYSA-N,2.7,0.387850891,0.8349473404533039,train
PZBPKYOVPCNPJY-UHFFFAOYSA-N,2.76,4.0518939992666665,3.9271108623049664,train
PZBPKYOVPCNPJY-UHFFFAOYSA-N,5.0,4.528343277,4.460216272115238,train
PZBPKYOVPCNPJY-UHFFFAOYSA-N,2.0,3.3056460769999996,3.436287295810474,train
YWTYJOPNNQFBPC-UHFFFAOYSA-N,2.7600000000000002,2.1248663355999997,2.680840865597421,test
BAXOFTOLAUCFNW-UHFFFAOYSA-N,2.7,2.650117148642857,2.342158997974552,train
BAXOFTOLAUCFNW-UHFFFAOYSA-N,10.7,1.7149999999999999,1.650740214785305,train
BAXOFTOLAUCFNW-UHFFFAOYSA-N,6.785,1.2425,1.0403654095919725,train
BAXOFTOLAUCFNW-UHFFFAOYSA-N,5.52,0.39,0.7959292473710149,train
BAXOFTOLAUCFNW-UHFFFAOYSA-N,7.8,1.19,1.1545772928751654,train
BAXOFTOLAUCFNW-UHFFFAOYSA-N,2.0,2.105,2.1891300588152482,train
VBCVPMMZEGZULK-NRFANRHFSA-N,2.775,3.310940148,3.4374340515225184,train
XQZXYNRDCRIARQ-UHFFFAOYSA-N,2.7,2.350439276,2.4305532261149736,train
DGAIEPBNLOQYER-UHFFFAOYSA-N,2.7,2.701665352,2.6746272853618125,train
AGPKZVBTJJNPAG-WHFBIAKZSA-N,2.7,2.75,2.5684936319402873,train
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,2.7428571428571433,3.6556619044285723,3.744905673933837,train
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,10.7,3.24,3.2896727432825768,train
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,6.828,3.4593019964,3.4874324879139365,train
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,5.52,3.685,3.6586582748160326,train
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,7.8,3.5149999999999997,3.5710901439129463,train
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,2.0,3.225,3.258805016442695,train
XMAYWYJOQHXEEK-UHFFFAOYSA-N,2.8975,4.184505464,4.252961223573232,train
XMAYWYJOQHXEEK-UHFFFAOYSA-N,2.09,3.932041237875,3.7110978007596205,train
ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.7,3.15,2.5684936319402873,test
KIWQWJKWBHZMDT-VKHMYHEASA-N,2.7,2.65,2.525448491418974,train
NNJVILVZKWQKPM-UHFFFAOYSA-N,2.7,5.0586908795,4.553344850175946,train
QZZGJDVWLFXDLK-UHFFFAOYSA-N,2.7,0.707210699,1.3124650641371116,test
OJMMVQQUTAEWLP-UHFFFAOYSA-N,2.9106666666666663,3.5376041641333336,3.667491157385737,test
OJMMVQQUTAEWLP-UHFFFAOYSA-N,2.09,3.2061121435,3.3891834777851146,test
XKJMBINCVNINCA-UHFFFAOYSA-N,2.75,2.1171093526666667,2.3355310727617766,train
XKJMBINCVNINCA-UHFFFAOYSA-N,7.0,2.943142719,2.889121156718751,train
RDOIQAHITMMDAJ-UHFFFAOYSA-N,2.9106666666666663,5.1570495122,5.153391966918177,train
RDOIQAHITMMDAJ-UHFFFAOYSA-N,2.09,5.049104578625,4.982699065055632,train
KDXKERNSBIXSRK-YFKPBYRVSA-N,2.7,2.58,2.5297930840899916,train
FDZZZRQASAIRJF-UHFFFAOYSA-M,2.7,4.270668273,4.407313905643804,train
KLGMSAOQDHLCOS-UHFFFAOYSA-N,2.7,2.5884817125,2.7892895125538666,train
KLGMSAOQDHLCOS-UHFFFAOYSA-N,7.0,3.209410603,3.014929176013991,train
OCJYIGYOJCODJL-UHFFFAOYSA-N,2.7,4.568797036,4.414655825849164,test
CIFWZNRJIBNXRE-UHFFFAOYSA-N,2.7600000000000002,3.8007155564,3.74222606004931,test
CIFWZNRJIBNXRE-UHFFFAOYSA-N,7.0,3.944012191,3.698796113375209,test
YHMYGUUIMTVXNW-UHFFFAOYSA-N,2.7,1.488020326,3.0266270268893494,test
VHCNQEUWZYOAEV-UHFFFAOYSA-N,2.7352941176470593,3.0229356932941176,3.1125836396108797,train
VHCNQEUWZYOAEV-UHFFFAOYSA-N,10.7,2.355,2.5212662973992894,train
VHCNQEUWZYOAEV-UHFFFAOYSA-N,6.828,2.9070271392,2.9974288630613257,train
VHCNQEUWZYOAEV-UHFFFAOYSA-N,5.52,3.54,3.323503396054144,train
VHCNQEUWZYOAEV-UHFFFAOYSA-N,7.8,3.31,3.1795458942732866,train
VHCNQEUWZYOAEV-UHFFFAOYSA-N,2.0,2.4050000000000002,2.4899210913954537,train
JWJCTZKFYGDABJ-UHFFFAOYSA-N,2.7,2.2,2.2969915444155418,train
OETHQSJEHLVLGH-UHFFFAOYSA-N,2.7,3.486978941,3.531191184932603,train
YFBPRJGDJKVWAH-UHFFFAOYSA-N,2.7,3.25,3.0625052381445403,train
RJBJMKAMQIOAML-UHFFFAOYSA-N,2.7,1.84,1.9912043363695442,train
FNCMBMZOZQAWJA-UHFFFAOYSA-N,2.7600000000000002,2.750275716,2.7888794734806064,train
FFEARJCKVFRZRR-BYPYZUCNSA-N,2.7,2.9175773950000004,2.5582358583555154,test
UHXUZOCRWCRNSJ-DAXSKMNVSA-N,2.7,3.25,2.7527905053919977,train
QPJVMBTYPHYUOC-UHFFFAOYSA-N,2.7,0.11,1.1707849328409596,train
LXCFILQKKLGQFO-UHFFFAOYSA-N,2.7,1.22,0.9984424517809718,train
HPEUJPJOZXNMSJ-UHFFFAOYSA-N,2.7,2.32899469,1.9379815083752336,train
FOXFZRUHNHCZPX-UHFFFAOYSA-N,2.75,3.470871751166667,3.339475209459815,train
FOXFZRUHNHCZPX-UHFFFAOYSA-N,7.0,2.859819056,3.0302935084493865,train
VAOCPAMSLUNLGC-UHFFFAOYSA-N,2.7,2.757548076,2.866841518692571,train
UEQUQVLFIPOEMF-UHFFFAOYSA-N,2.7,3.602431389,3.5321337009147964,train
HZJKXKUJVSEEFU-UHFFFAOYSA-N,2.7666666666666666,3.2924914726666668,3.1948708365858582,train
HZJKXKUJVSEEFU-UHFFFAOYSA-N,7.0,3.201942489,3.2656677812634753,train
TUNFSRHWOTWDNC-UHFFFAOYSA-N,2.7000000000000006,1.9348891023333332,1.0413398340453013,train
KQRMVXJTXMYTFE-UHFFFAOYSA-N,2.7,6.23,6.122576854157621,train
PJUFFEYJZRKPHR-UHFFFAOYSA-N,2.7,5.33,4.0407058148110595,test
NDKATHMYVXMJRY-UHFFFAOYSA-N,2.7,3.97,4.291744322750531,train
NCYVXEGFNDZQCU-UHFFFAOYSA-N,2.7,4.46,2.7142301852193045,test
BDKHGSIKTGAJFQ-UHFFFAOYSA-N,2.7375,4.915075154749999,4.7973117718227565,train
BDKHGSIKTGAJFQ-UHFFFAOYSA-N,10.7,4.24,4.194531685528915,train
BDKHGSIKTGAJFQ-UHFFFAOYSA-N,6.785,4.125,3.9929380164829498,train
BDKHGSIKTGAJFQ-UHFFFAOYSA-N,5.52,4.035,4.046857132668902,train
BDKHGSIKTGAJFQ-UHFFFAOYSA-N,7.8,3.555,3.7297376634365023,train
BDKHGSIKTGAJFQ-UHFFFAOYSA-N,2.0,4.395,4.409275875855666,train
JLTDJTHDQAWBAV-UHFFFAOYSA-N,3.914166666666667,1.9687841321666666,2.9338461253114794,test
JLTDJTHDQAWBAV-UHFFFAOYSA-N,6.022307692307692,2.106726148,2.7478879658529753,test
JLTDJTHDQAWBAV-UHFFFAOYSA-N,2.8555,2.5791056688,3.1225411142641954,test
JLTDJTHDQAWBAV-UHFFFAOYSA-N,7.987500000000001,1.763871895,2.710806581741034,test
JLTDJTHDQAWBAV-UHFFFAOYSA-N,9.24,1.7633260206666665,2.905363273468211,test
JLTDJTHDQAWBAV-UHFFFAOYSA-N,6.794999999999999,1.8212512016666664,2.636786030774636,test
JLTDJTHDQAWBAV-UHFFFAOYSA-N,10.015,1.4419827339999998,3.041625448175568,test
JLTDJTHDQAWBAV-UHFFFAOYSA-N,2.193333333333334,3.373885773,3.5561119003241193,test
JLTDJTHDQAWBAV-UHFFFAOYSA-N,5.09875,2.1547341546250003,2.8756043335434116,test
JLTDJTHDQAWBAV-UHFFFAOYSA-N,1.42,3.457850376,3.603559486226499,test
JLTDJTHDQAWBAV-UHFFFAOYSA-N,12.24,2.069669846,2.885392945953882,test
VAWZUYBFDSWLKY-UHFFFAOYSA-N,2.8000000000000003,4.572344966666666,3.628429485303575,test
VAWZUYBFDSWLKY-UHFFFAOYSA-N,1.9,4.109999999999999,3.4824048625869746,test
VAWZUYBFDSWLKY-UHFFFAOYSA-N,3.912,4.310647574400001,3.705385318938468,test
VAWZUYBFDSWLKY-UHFFFAOYSA-N,5.01,4.2478870754999996,3.703546246422714,test
VAWZUYBFDSWLKY-UHFFFAOYSA-N,6.0225,4.4735440605,3.648234629564942,test
VAWZUYBFDSWLKY-UHFFFAOYSA-N,7.0,4.26,3.6105528930655213,test
YHCVPLRCHDQOBT-UHFFFAOYSA-N,2.7,4.01,4.121162164272226,train
OIAGWXKSCXPNNZ-UHFFFAOYSA-N,2.7,2.8173292695,2.9969109626517545,train
PVNIIMVLHYAWGP-UHFFFAOYSA-N,2.7,1.91555665,2.1348615081331515,train
DFPAKSUCGFBDDF-UHFFFAOYSA-N,2.8000000000000003,2.1956408511666665,2.1336980437956137,train
DFPAKSUCGFBDDF-UHFFFAOYSA-N,8.0,2.292655759666667,2.198117647960096,train
DFPAKSUCGFBDDF-UHFFFAOYSA-N,10.0,1.708361684,1.936938622627204,train
DFPAKSUCGFBDDF-UHFFFAOYSA-N,5.0,2.1119041029999996,2.084368748429957,train
DFPAKSUCGFBDDF-UHFFFAOYSA-N,6.7,2.109615571,1.9806943161460335,train
SNICXCGAKADSCV-UHFFFAOYSA-N,2.7,2.970435543,3.0627355208489186,test
LYBKPDDZTNUNNM-UHFFFAOYSA-N,2.7,4.77,3.835691690660311,train
PAMIQIKDUOTOBW-UHFFFAOYSA-N,2.7,3.01,3.385317238340506,train
OGJPXUAPXNRGGI-UHFFFAOYSA-N,2.8975,3.0132806501874994,3.3050674161046674,test
OGJPXUAPXNRGGI-UHFFFAOYSA-N,2.09,2.6894365003750003,3.325096897613924,test
YNYAYWLBAHXHLL-UHFFFAOYSA-N,2.6999999999999997,1.486878877625,1.4930261631286537,train
YNYAYWLBAHXHLL-UHFFFAOYSA-N,10.7,0.8400000000000001,0.9534630222078699,train
YNYAYWLBAHXHLL-UHFFFAOYSA-N,6.785,1.31,1.274690538188722,train
YNYAYWLBAHXHLL-UHFFFAOYSA-N,5.52,1.75,1.5568103716698314,train
YNYAYWLBAHXHLL-UHFFFAOYSA-N,7.8,1.195,1.185946824827989,train
YNYAYWLBAHXHLL-UHFFFAOYSA-N,2.0,1.2650000000000001,1.3403697638302194,train
GSDSWSVVBLHKDQ-UHFFFAOYSA-N,2.7,3.297721525,3.3348407096485895,train
KZAUOCCYDRDERY-WEVVVXLNSA-N,2.7,2.1,2.2994184446093797,train
CTRLABGOLIVAIY-UHFFFAOYSA-N,2.7,1.434218344,1.5958316338908665,train
RMOGWMIKYWRTKW-KGLIPLIRSA-N,2.7,3.79,3.8946405056380637,train
IPCSVZSSVZVIGE-UHFFFAOYSA-N,2.7,1.065506743,1.3124650641371116,train
ZRSNZINYAWTAHE-UHFFFAOYSA-N,2.6999999999999997,1.199238492777778,1.0319040992667396,test
ZRSNZINYAWTAHE-UHFFFAOYSA-N,10.7,1.105,1.0894249663907285,test
ZRSNZINYAWTAHE-UHFFFAOYSA-N,6.785,0.7424999999999999,1.197414877431903,test
ZRSNZINYAWTAHE-UHFFFAOYSA-N,5.52,0.445,1.2899315381790035,test
ZRSNZINYAWTAHE-UHFFFAOYSA-N,7.8,0.5800000000000001,1.2118697543383692,test
ZRSNZINYAWTAHE-UHFFFAOYSA-N,2.0,1.1,1.2449026476501364,test
LCCNCVORNKJIRZ-UHFFFAOYSA-N,2.6999999999999997,2.4676412940000003,1.9703950897108462,test
LCCNCVORNKJIRZ-UHFFFAOYSA-N,10.0,1.785685901,2.296419013386958,test
LCCNCVORNKJIRZ-UHFFFAOYSA-N,5.0,2.123418747,1.8416064374239491,test
LCCNCVORNKJIRZ-UHFFFAOYSA-N,8.0,1.9993158709999999,2.4653745093535555,test
JGSARLDLIJGVTE-MBNYWOFBSA-N,2.7,2.41,2.592012704175902,train
BYPFEZZEUUWMEJ-UHFFFAOYSA-N,2.7,2.070915097,2.17419186013463,train
DPBLXKKOBLCELK-UHFFFAOYSA-N,2.7,2.55,2.954542562511573,test
SJVFAHZPLIXNDH-UHFFFAOYSA-N,2.7,2.785,2.7297972241894435,train
XAMUDJHXFNRLCY-UHFFFAOYSA-N,2.7,1.7044406237857144,1.907490939618792,test
XAMUDJHXFNRLCY-UHFFFAOYSA-N,10.7,2.15,1.9977614123565046,test
XAMUDJHXFNRLCY-UHFFFAOYSA-N,6.785,2.36,2.2371807093200515,test
XAMUDJHXFNRLCY-UHFFFAOYSA-N,5.52,2.385,2.3202515884915673,test
XAMUDJHXFNRLCY-UHFFFAOYSA-N,7.8,2.395,2.307446630233384,test
XAMUDJHXFNRLCY-UHFFFAOYSA-N,2.0,1.65,1.8179573375383877,test
VAJYLSDUNKAQMC-UHFFFAOYSA-N,2.7,4.8,4.511447245805992,train
FCJSHPDYVMKCHI-UHFFFAOYSA-N,2.866666666666667,1.62,1.7283007465700715,train
FCJSHPDYVMKCHI-UHFFFAOYSA-N,2.0,1.05,1.202241933874172,train
FCJSHPDYVMKCHI-UHFFFAOYSA-N,6.7,1.6,1.5241313823841296,train
FCJSHPDYVMKCHI-UHFFFAOYSA-N,5.8,1.7,1.5967942796626577,train
HASCQPSFPAKVEK-UHFFFAOYSA-N,5.78,0.455,0.7769312102465911,train
NJNPEPZWJBIJCK-UHFFFAOYSA-N,2.7375000000000003,3.4954829945,3.895135137346666,test
NJNPEPZWJBIJCK-UHFFFAOYSA-N,10.7,3.75,3.607229989975394,test
NJNPEPZWJBIJCK-UHFFFAOYSA-N,6.785,3.4374999999999996,3.785360264931245,test
NJNPEPZWJBIJCK-UHFFFAOYSA-N,5.52,3.925,3.9274772954847292,test
NJNPEPZWJBIJCK-UHFFFAOYSA-N,7.8,3.55,3.8787882279293924,test
NJNPEPZWJBIJCK-UHFFFAOYSA-N,2.0,2.9299999999999997,3.2096498875199133,test
BULVZWIRKLYCBC-UHFFFAOYSA-N,2.7,1.59,1.7739831018451873,train
LFSXCDWNBUNEEM-UHFFFAOYSA-N,2.7,3.3,3.1244054468734723,train
XNGIFLGASWRNHJ-UHFFFAOYSA-N,2.6999999999999997,1.0685560313333333,1.3673737434828506,train
XNGIFLGASWRNHJ-UHFFFAOYSA-N,10.699999999999998,1.1133333333333333,1.2166384856771313,train
XNGIFLGASWRNHJ-UHFFFAOYSA-N,1.9666666666666668,1.03,1.254604420744257,train
XNGIFLGASWRNHJ-UHFFFAOYSA-N,6.828,1.066,1.1298645163769319,train
XNGIFLGASWRNHJ-UHFFFAOYSA-N,5.52,1.5950000000000002,1.4355828494041625,train
XNGIFLGASWRNHJ-UHFFFAOYSA-N,7.8,1.7799999999999998,1.4124896111190255,train
NQRYJNQNLNOLGT-UHFFFAOYSA-N,2.6999999999999997,3.0858637142857144,3.1512595883548253,test
NQRYJNQNLNOLGT-UHFFFAOYSA-N,9.75,2.83,2.730236513388345,test
NQRYJNQNLNOLGT-UHFFFAOYSA-N,5.01,2.955,2.8341791437488366,test
TZBPRYIIJAJUOY-UHFFFAOYSA-N,2.7,4.79,4.6073870745795436,train
TZBPRYIIJAJUOY-UHFFFAOYSA-N,7.0,4.594454514,4.456052469423735,train
QXJKBPAVAHBARF-UHFFFAOYSA-N,2.7,1.79,1.896225798262619,train
ONIBWKKTOPOVIA-BYPYZUCNSA-N,2.7,2.7884788130000002,2.5842953672777726,train
WZZLDXDUQPOXNW-UHFFFAOYSA-N,2.7666666666666666,3.308947388555556,2.9838745799777935,train
ZMRUPTIKESYGQW-UHFFFAOYSA-N,2.7,3.745757552,3.9826422566223236,train
AQHHHDLHHXJYJD-UHFFFAOYSA-N,2.9106666666666663,4.531727148066667,4.360947167106797,train
AQHHHDLHHXJYJD-UHFFFAOYSA-N,2.09,4.0325167122500005,3.9840943475245854,train
STJLVHWMYQXCPB-UHFFFAOYSA-N,2.7600000000000002,3.5112791222,3.5982532706053454,train
STJLVHWMYQXCPB-UHFFFAOYSA-N,7.0,4.155879762,4.18367754056265,train
ISRUGXGCCGIOQO-UHFFFAOYSA-N,2.7,2.19,2.395176887207776,train
ISRUGXGCCGIOQO-UHFFFAOYSA-N,7.0,2.806506598,2.669518510440631,train
QELSKZZBTMNZEB-UHFFFAOYSA-N,2.7,0.53,0.9203563180531182,train
PXWLVJLKJGVOKE-UHFFFAOYSA-N,2.7,3.35949878,3.4314424656183093,train
QHMTXANCGGJZRX-SDQBBNPISA-N,2.7,2.84,2.9024111155140297,train
KYQCOXFCLRTKLS-UHFFFAOYSA-N,2.7,0.17,0.5237014370252155,train
JOOMJVFZQRQWKR-UHFFFAOYSA-N,2.7600000000000002,3.4196125555999997,3.3435455549570663,train
BBEAQIROQSPTKN-UHFFFAOYSA-N,2.7,0.9,1.0629297764301575,train
JTZCTMAVMHRNTR-UHFFFAOYSA-N,2.775,3.1522201235,3.1615741644054283,train
PBMFSQRYOILNGV-UHFFFAOYSA-N,2.7,2.2,2.3498725399985703,train
JUJWROOIHBZHMG-UHFFFAOYSA-N,2.8105882352941176,2.360461031382353,1.9124462605781147,train
JUJWROOIHBZHMG-UHFFFAOYSA-N,10.7,0.45,0.7434726680853552,train
JUJWROOIHBZHMG-UHFFFAOYSA-N,2.0433333333333334,2.3629527877500003,2.1611202145803174,train
JUJWROOIHBZHMG-UHFFFAOYSA-N,9.75,0.020000000000000018,0.6752129073534099,train
JUJWROOIHBZHMG-UHFFFAOYSA-N,6.8566666666666665,0.8999999999999999,0.9791781335414012,train
JUJWROOIHBZHMG-UHFFFAOYSA-N,5.895,0.879571301125,0.9935956186124928,train
JUJWROOIHBZHMG-UHFFFAOYSA-N,7.8,0.725,0.9689236295271924,train
JUJWROOIHBZHMG-UHFFFAOYSA-N,4.01,0.9326393030000001,1.1993877350815254,train
JUJWROOIHBZHMG-UHFFFAOYSA-N,5.01,1.0789474457500001,1.1920587900456816,train
RADKZDMFGJYCBB-UHFFFAOYSA-N,2.7,2.42,2.3598186451412766,train
NHZMQXZHNVQTQA-UHFFFAOYSA-N,2.7,2.96,3.133907354644633,train
LXNHXLLTXMVWPM-UHFFFAOYSA-N,2.7,3.28,3.1529494404654548,train
ZLIBICFPKPWGIZ-UHFFFAOYSA-N,2.75,3.7169130435,3.9093069003549967,train
ZLIBICFPKPWGIZ-UHFFFAOYSA-N,7.0,3.622061522,3.6613367168084716,train
RWRDLPDLKQPQOW-UHFFFAOYSA-N,2.7000000000000006,2.7145904436000006,2.94091284643775,train
RWRDLPDLKQPQOW-UHFFFAOYSA-N,10.7,2.515,2.1888529896955022,train
RWRDLPDLKQPQOW-UHFFFAOYSA-N,9.75,2.175,2.6083783245492462,train
RWRDLPDLKQPQOW-UHFFFAOYSA-N,6.785,2.5925000000000002,2.4721419393421837,train
RWRDLPDLKQPQOW-UHFFFAOYSA-N,5.52,2.62,2.568776216795094,train
RWRDLPDLKQPQOW-UHFFFAOYSA-N,7.8,2.6500000000000004,2.440650573670353,train
RWRDLPDLKQPQOW-UHFFFAOYSA-N,2.0,2.56,2.627962518568929,train
RWRDLPDLKQPQOW-UHFFFAOYSA-N,5.01,2.3,2.631296135151234,train
JWVCLYRUEFBMGU-UHFFFAOYSA-N,2.7,3.02,3.3829232800523483,test
LOUPRKONTZGTKE-UHFFFAOYSA-N,2.8579999999999997,4.054996835,4.025336017002538,train
LOUPRKONTZGTKE-UHFFFAOYSA-N,2.09,3.130495235375,3.349858189087983,train
LOUPRKONTZGTKE-UHFFFAOYSA-N,7.0,3.913905202,3.7044927024687575,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,3.914166666666667,2.433995371083333,2.4101247190433615,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,6.022857142857143,2.253847681857143,2.1809049635110265,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,2.9221428571428576,2.838647851214286,2.7636256852313346,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,7.987500000000001,1.896956307,2.001986288129565,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,9.24,1.7409304399999999,1.9550263958062521,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,6.794999999999999,1.9331560855,2.044512152953164,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,10.1475,2.12388452425,2.0779648107639344,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,2.193333333333334,3.2696622313333332,3.3613432204578766,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,5.128333333333333,2.2581748575,2.2765294793966815,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,1.42,3.487095091,3.467043781610614,train
SMWDFEZZVXVKRB-UHFFFAOYSA-N,12.24,2.654781749,2.5201180337934987,train
QZGIUDLVIBSHBG-UHFFFAOYSA-N,2.7,4.43,3.7964305430773337,test
XSCHRSMBECNVNS-UHFFFAOYSA-N,2.7,2.1945430669999997,2.3715130259561326,test
WRPIRSINYZBGPK-UHFFFAOYSA-N,2.7,3.97,4.052679084855411,train
BTGAJCKRXPNBFI-UHFFFAOYSA-N,2.7,3.99,3.880204661249542,train
VMXUWOKSQNHOCA-UKTHLTGXSA-N,2.7,3.890898309,3.852482787937861,train
QEVHRUUCFGRFIF-MDEJGZGSSA-N,2.7315789473684213,3.853028999789474,3.8223586220100634,train
QEVHRUUCFGRFIF-MDEJGZGSSA-N,10.7,3.87,3.840377294911192,train
QEVHRUUCFGRFIF-MDEJGZGSSA-N,6.785,3.92,3.7593922137612017,train
QEVHRUUCFGRFIF-MDEJGZGSSA-N,5.52,4.385,4.258932166048366,train
QEVHRUUCFGRFIF-MDEJGZGSSA-N,7.8,3.95,3.7808683868258117,train
QEVHRUUCFGRFIF-MDEJGZGSSA-N,2.0,3.775,3.4162007892857047,train
ZVPAUNJUMAQCNK-IAGOWNOFSA-N,2.7,2.52672916,2.570179060667084,train
CVHZOJJKTDOEJC-UHFFFAOYSA-N,2.7,0.22017071,0.5345905788526286,train
YGSDEFSMJLZEOE-UHFFFAOYSA-N,2.7,1.63,0.7947109953981468,test
YGSDEFSMJLZEOE-UHFFFAOYSA-N,10.7,-0.02,0.35533796694578834,test
YGSDEFSMJLZEOE-UHFFFAOYSA-N,1.9,1.52,0.9438202081189133,test
STECJAGHUSJQJN-USLFZFAMSA-N,2.7375000000000003,3.3696882919999998,3.431308783789267,train
STECJAGHUSJQJN-USLFZFAMSA-N,10.7,3.525,3.4505337727608816,train
STECJAGHUSJQJN-USLFZFAMSA-N,6.785,3.4749999999999996,3.4281659454070628,train
STECJAGHUSJQJN-USLFZFAMSA-N,5.52,3.8200000000000003,3.6494654856326836,train
STECJAGHUSJQJN-USLFZFAMSA-N,7.8,3.545,3.4324068471755735,train
STECJAGHUSJQJN-USLFZFAMSA-N,2.0,3.25,3.113286478995566,train
BZRUVKZGXNSXMB-UHFFFAOYSA-N,2.7545454545454544,4.005383067727273,3.800767224541112,train
BZRUVKZGXNSXMB-UHFFFAOYSA-N,5.0,3.5245982744999997,3.615879030308405,train
BZRUVKZGXNSXMB-UHFFFAOYSA-N,10.0,4.305963069,4.083785905446293,train
BZRUVKZGXNSXMB-UHFFFAOYSA-N,8.0,4.2149190338333336,4.12852040251439,train
BZRUVKZGXNSXMB-UHFFFAOYSA-N,2.0,3.0813426065,3.1323070823423946,train
BZRUVKZGXNSXMB-UHFFFAOYSA-N,6.7,2.94217665,3.442620433577715,train
MTCFGRXMJLQNBG-REOHCLBHSA-N,2.7,1.6585112990000002,1.664592402458931,train
QZAYGJVTTNCVMB-UHFFFAOYSA-N,2.7,2.401316632,2.510250226922206,train
ODCWYMIRDDJXKW-UHFFFAOYSA-N,2.75,3.3245642326111113,3.052138044481352,train
ODCWYMIRDDJXKW-UHFFFAOYSA-N,7.0,2.87429095,2.874783152368016,train
ODCWYMIRDDJXKW-UHFFFAOYSA-N,10.0,3.3647025117500005,3.1944119108754494,train
ODCWYMIRDDJXKW-UHFFFAOYSA-N,8.0,2.936634580875,3.151470004198704,train
ODCWYMIRDDJXKW-UHFFFAOYSA-N,5.0,2.4516631136666667,2.78734706981758,train
ODCWYMIRDDJXKW-UHFFFAOYSA-N,2.0,2.004205722,2.2773174158355807,train
JLKIGFTWXXRPMT-UHFFFAOYSA-N,2.7000000000000006,2.522266811,2.6063045399213167,train
QIQXTHQIDYTFRH-UHFFFAOYSA-N,2.7,1.078758578,1.3124650641371116,train
QMGVPVSNSZLJIA-UHFFFAOYSA-N,2.7,3.91,3.8266592548178866,train
