leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
10,800,3,0.04,2,0.8547,0.1811,0.1901
8,900,3,0.08,2,0.8769,0.1507,0.1901
4,600,3,0.04,3,0.8431,0.5506,0.2084
4,60,3,0.8,3,0.8769,0.322,0.2084
8,600,3,0.14,3,0.8867,0.5404,0.2084
6,1000,3,0.1,1,0.8739,0.4704,0.2332
6,600,3,0.12,2,0.8782,0.1544,0.1901
10,20,3,0.08,1,0.5901,0.3647,0.2332
8,800,3,0.12,3,0.8883,0.5234,0.2084
8,100,3,0.02,2,0.6678,0.2183,0.1901
4,1400,3,0.8,2,0.8997,-0.1363,0.1901
4,1000,3,0.8,2,0.899,-0.1298,0.1901
6,600,3,0.06,1,0.8438,0.4609,0.2332
8,800,3,0.06,3,0.8741,0.532,0.2084
10,700,3,0.1,3,0.8824,0.5064,0.2084
8,300,4,0.8,2,0.9333,0.4855,0.1619
10,20,4,0.14,3,0.7452,0.3278,0.2368
8,100,4,0.2,3,0.8662,0.342,0.2368
8,60,4,0.2,3,0.8444,0.3413,0.2368
4,20,4,0.12,3,0.7237,0.3239,0.2368
10,60,4,0.06,3,0.7732,0.3093,0.2368
8,900,4,0.2,3,0.923,0.3031,0.2368
10,100,4,0.6,2,0.9148,0.4948,0.1619
6,1200,4,0.14,1,0.9187,0.4815,0.213
10,900,4,0.1,2,0.9215,0.6021,0.1619
10,1400,4,0.1,1,0.9148,0.5082,0.213
4,700,4,0.1,3,0.9137,0.3848,0.2368
8,1400,4,0.6,3,0.9298,0.1351,0.2368
4,200,4,0.1,2,0.8758,0.5226,0.1619
6,900,4,0.8,2,0.9377,0.5144,0.1619
10,700,4,0.1,1,0.9044,0.4919,0.213
6,600,4,0.6,3,0.9276,0.2994,0.2368
4,300,4,0.02,3,0.8053,0.3596,0.2368
6,600,4,0.6,1,0.9259,0.3736,0.213
4,1200,4,0.08,1,0.9116,0.4578,0.213
6,300,4,0.12,2,0.9041,0.5562,0.1619
4,60,4,0.6,3,0.8999,0.2894,0.2368
4,400,4,0.14,3,0.9098,0.3309,0.2368
6,200,4,0.1,1,0.8614,0.3807,0.213
10,200,4,0.02,2,0.7769,0.4548,0.1619
4,400,4,0.6,2,0.9343,0.4778,0.1619
6,20,4,0.8,1,0.8434,0.0321,0.213
8,900,4,0.8,3,0.9297,-0.0611,0.2368
8,1200,4,0.02,3,0.8765,0.3816,0.2368
8,700,4,0.02,3,0.8509,0.3764,0.2368
8,1000,4,0.14,3,0.9206,0.3778,0.2368
10,800,4,0.12,3,0.9154,0.3684,0.2368
