leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
10,100,6,0.08,1,0.8285,0.5276,0.186
4,60,6,0.1,2,0.8118,0.4194,0.2258
6,1000,6,0.6,2,0.9311,0.4571,0.2258
6,1400,6,0.12,2,0.9248,0.583,0.2258
8,1200,6,0.6,2,0.9312,0.4963,0.2258
10,900,6,0.06,2,0.9047,0.56,0.2258
4,500,6,0.12,1,0.9078,0.5143,0.186
4,20,6,0.02,3,0.344,0.2151,0.2114
10,700,6,0.14,1,0.9159,0.545,0.186
8,1200,6,0.08,2,0.918,0.5416,0.2258
4,1200,6,0.1,2,0.9214,0.5258,0.2258
10,1400,6,0.8,2,0.9317,0.5431,0.2258
8,700,6,0.6,2,0.93,0.4882,0.2258
6,400,6,0.6,2,0.9283,0.4564,0.2258
6,500,6,0.12,3,0.9115,0.6433,0.2114
4,100,6,0.1,3,0.8414,0.6008,0.2114
10,400,6,0.8,3,0.9299,0.5556,0.2114
4,900,6,0.1,3,0.9195,0.6239,0.2114
8,100,6,0.12,2,0.8408,0.4712,0.2258
10,300,6,0.02,1,0.8158,0.5252,0.186
6,900,6,0.6,1,0.9276,0.3572,0.186
8,1000,6,0.1,2,0.9186,0.571,0.2258
8,900,6,0.04,2,0.8934,0.5444,0.2258
8,700,6,0.02,1,0.8558,0.5296,0.186
8,800,6,0.2,1,0.9205,0.5211,0.186
10,400,6,0.4,2,0.9232,0.5611,0.2258
6,900,6,0.14,1,0.9194,0.5591,0.186
10,300,6,0.06,1,0.8645,0.5512,0.186
6,1200,6,0.04,2,0.9037,0.537,0.2258
8,20,6,0.06,3,0.6282,0.4162,0.2114
8,60,6,0.12,3,0.828,0.5665,0.2114
4,20,6,0.06,2,0.6196,0.3542,0.2258
6,800,6,0.6,1,0.9273,0.357,0.186
10,300,6,0.12,3,0.8959,0.6359,0.2114
10,500,6,0.12,3,0.9091,0.6349,0.2114
8,400,6,0.14,2,0.9071,0.5577,0.2258
6,700,6,0.1,1,0.9111,0.5356,0.186
8,800,6,0.08,2,0.9104,0.5307,0.2258
10,600,6,0.2,2,0.92,0.5652,0.2258
6,1000,6,0.02,2,0.8698,0.5113,0.2258
4,200,6,0.8,2,0.9263,0.415,0.2258
4,1400,6,0.08,2,0.9199,0.5675,0.2258
6,500,6,0.02,3,0.8398,0.5935,0.2114
4,1000,6,0.02,2,0.87,0.507,0.2258
4,1000,6,0.06,1,0.9085,0.5232,0.186
6,300,6,0.4,3,0.9238,0.6207,0.2114
8,300,6,0.8,2,0.9277,0.4722,0.2258
10,1000,6,0.04,3,0.8985,0.6403,0.2114
6,400,6,0.8,1,0.9268,0.2749,0.186
8,200,6,0.4,2,0.9139,0.5431,0.2258
10,700,6,0.08,3,0.9089,0.656,0.2114
4,20,6,0.1,2,0.7255,0.3524,0.2258
6,600,6,0.04,2,0.8787,0.508,0.2258
4,400,6,0.04,3,0.8646,0.6242,0.2114
8,500,6,0.04,1,0.8738,0.5532,0.186
6,1400,6,0.02,1,0.8874,0.5709,0.186
4,1000,6,0.14,2,0.9242,0.5366,0.2258
10,400,6,0.4,2,0.9232,0.5611,0.2258
4,700,6,0.02,3,0.8583,0.6126,0.2114
10,1400,6,0.02,1,0.8845,0.5462,0.186
6,800,6,0.4,2,0.9287,0.4829,0.2258
8,20,6,0.6,2,0.8378,0.408,0.2258
4,1200,6,0.12,1,0.9216,0.5098,0.186
8,400,6,0.1,2,0.8992,0.5537,0.2258
10,900,6,0.02,1,0.8664,0.5415,0.186
8,20,6,0.06,1,0.6281,0.4476,0.186
6,100,6,0.02,3,0.7282,0.4935,0.2114
10,20,6,0.02,3,0.3411,0.209,0.2114
4,700,6,0.06,1,0.8998,0.5261,0.186
6,600,6,0.2,1,0.9192,0.5118,0.186
6,1000,6,0.06,3,0.9116,0.6245,0.2114
4,200,6,0.1,3,0.877,0.6289,0.2114
8,400,6,0.8,1,0.9261,0.2712,0.186
10,1000,6,0.2,1,0.9217,0.4619,0.186
10,800,6,0.4,3,0.9288,0.5883,0.2114
10,60,6,0.6,1,0.8899,0.2799,0.186
6,20,6,0.4,2,0.8169,0.3976,0.2258
10,60,6,0.8,3,0.9036,0.5321,0.2114
4,700,6,0.4,3,0.9292,0.6114,0.2114
4,100,6,0.04,1,0.7939,0.529,0.186
8,800,6,0.14,2,0.919,0.5601,0.2258
4,1000,6,0.14,1,0.9211,0.5431,0.186
10,400,6,0.02,1,0.8276,0.5348,0.186
8,500,6,0.8,2,0.93,0.4816,0.2258
4,1000,7,0.2,1,0.8791,0.3585,0.1822
4,900,7,0.08,2,0.8474,0.4653,0.2275
4,1200,7,0.04,2,0.8297,0.4775,0.2275
10,600,7,0.14,3,0.8532,0.4898,0.2102
4,100,7,0.8,2,0.8567,0.3498,0.2275
4,400,7,0.2,3,0.8565,0.4989,0.2102
8,100,7,0.08,2,0.7353,0.4422,0.2275
6,700,7,0.8,3,0.8847,0.3756,0.2102
4,1000,7,0.1,2,0.8552,0.4531,0.2275
4,800,7,0.04,1,0.8158,0.4185,0.1822
10,1200,7,0.12,3,0.8667,0.4426,0.2102
10,20,7,0.8,2,0.7585,0.3132,0.2275
8,300,7,0.2,2,0.8399,0.4553,0.2275
8,400,7,0.08,1,0.8168,0.393,0.1822
8,500,7,0.08,3,0.8237,0.5223,0.2102
4,500,7,0.2,3,0.8634,0.4933,0.2102
8,200,7,0.6,1,0.8689,0.4391,0.1822
10,800,7,0.1,2,0.847,0.459,0.2275
8,1400,7,0.14,1,0.8762,0.266,0.1822
10,1400,7,0.06,3,0.856,0.5094,0.2102
4,600,7,0.04,1,0.7993,0.4111,0.1822
4,300,7,0.6,1,0.8793,0.3015,0.1822
8,1400,7,0.6,3,0.8854,0.3545,0.2102
6,1200,7,0.02,1,0.7997,0.4281,0.1822
10,200,7,0.06,1,0.7603,0.408,0.1822
4,500,7,0.04,1,0.7884,0.4137,0.1822
10,1400,7,0.6,3,0.8847,0.3578,0.2102
10,100,7,0.1,2,0.7388,0.4413,0.2275
10,1200,7,0.6,1,0.8882,0.2418,0.1822
8,1000,7,0.6,3,0.8842,0.3665,0.2102
8,800,7,0.4,1,0.8824,0.2934,0.1822
4,800,7,0.04,2,0.8097,0.4744,0.2275
6,500,7,0.06,1,0.8144,0.4084,0.1822
8,1400,7,0.8,2,0.8819,0.2629,0.2275
6,800,7,0.2,3,0.8704,0.4643,0.2102
4,1400,7,0.6,2,0.8806,0.2484,0.2275
8,300,7,0.8,2,0.8734,0.337,0.2275
8,800,7,0.02,3,0.7675,0.545,0.2102
4,1400,7,0.8,3,0.8876,0.4314,0.2102
10,800,7,0.04,2,0.8083,0.4703,0.2275
4,20,7,0.12,1,0.6461,0.3772,0.1822
4,500,7,0.4,1,0.8816,0.3971,0.1822
4,20,7,0.12,3,0.649,0.4142,0.2102
6,900,7,0.8,3,0.8857,0.3734,0.2102
10,700,7,0.6,3,0.8811,0.3651,0.2102
10,20,7,0.1,3,0.6169,0.3961,0.2102
10,900,7,0.04,2,0.8148,0.4744,0.2275
8,300,7,0.04,2,0.7507,0.4717,0.2275
8,600,7,0.1,2,0.8388,0.5178,0.2275
10,700,7,0.6,1,0.8843,0.2463,0.1822
6,400,7,0.14,3,0.8439,0.5356,0.2102
8,500,7,0.12,3,0.8475,0.5404,0.2102
4,200,7,0.1,1,0.7978,0.4334,0.1822
4,800,7,0.04,2,0.8097,0.4744,0.2275
4,600,7,0.08,1,0.8372,0.4092,0.1822
8,900,7,0.6,2,0.8795,0.3225,0.2275
10,500,7,0.6,2,0.8741,0.3588,0.2275
4,100,7,0.12,3,0.7536,0.5229,0.2102
8,100,7,0.1,3,0.7339,0.5322,0.2102
4,60,7,0.1,3,0.7123,0.495,0.2102
10,1400,7,0.02,1,0.8107,0.4045,0.1822
4,200,7,0.06,1,0.7608,0.3954,0.1822
8,800,7,0.12,1,0.862,0.385,0.1822
4,200,7,0.04,2,0.7303,0.4623,0.2275
10,1000,7,0.12,2,0.8566,0.4796,0.2275
6,1000,7,0.08,3,0.8562,0.5121,0.2102
8,800,7,0.06,2,0.829,0.4971,0.2275
10,800,7,0.08,3,0.846,0.5158,0.2102
6,900,7,0.6,3,0.8837,0.414,0.2102
4,600,7,0.06,2,0.8167,0.4762,0.2275
10,20,7,0.04,3,0.4428,0.2911,0.2102
6,500,7,0.2,2,0.8557,0.4672,0.2275
8,20,7,0.12,3,0.6418,0.4486,0.2102
10,60,7,0.04,3,0.6407,0.4312,0.2102
6,20,7,0.6,2,0.7449,0.4441,0.2275
4,600,7,0.4,1,0.8833,0.3897,0.1822
4,800,7,0.06,2,0.8323,0.4838,0.2275
6,500,7,0.04,3,0.7811,0.5398,0.2102
8,60,7,0.14,2,0.7344,0.4533,0.2275
4,20,7,0.4,3,0.7279,0.4462,0.2102
6,800,7,0.04,1,0.8202,0.4147,0.1822
10,1000,7,0.08,2,0.8457,0.4815,0.2275
10,1400,7,0.02,2,0.8022,0.4748,0.2275
6,1200,7,0.1,2,0.8603,0.4676,0.2275
6,300,7,0.06,1,0.7874,0.4167,0.1822
8,60,7,0.8,3,0.837,0.4654,0.2102
6,1400,7,0.14,2,0.868,0.4515,0.2275
6,1200,7,0.14,1,0.8745,0.3255,0.1822
10,600,7,0.8,3,0.883,0.3906,0.2102
6,900,7,0.1,2,0.8542,0.4816,0.2275
8,100,7,0.4,1,0.8365,0.3728,0.1822
8,600,7,0.04,1,0.7979,0.4115,0.1822
10,900,7,0.8,3,0.8849,0.3731,0.2102
6,200,7,0.1,2,0.7805,0.4846,0.2275
4,1200,7,0.04,1,0.8391,0.406,0.1822
6,1200,7,0.08,2,0.8543,0.4528,0.2275
6,500,7,0.06,2,0.8066,0.4719,0.2275
6,900,7,0.06,3,0.8408,0.4973,0.2102
4,1000,7,0.08,3,0.8572,0.51,0.2102
6,60,7,0.2,1,0.7593,0.4305,0.1822
6,100,8,0.6,1,0.8938,0.5154,0.1665
6,1400,8,0.1,3,0.9214,0.5489,0.1686
4,700,8,0.08,2,0.8978,0.4007,0.2104
6,200,8,0.14,3,0.8695,0.5693,0.1686
8,400,8,0.6,1,0.915,0.3774,0.1665
4,400,8,0.08,3,0.8748,0.5962,0.1686
4,1400,8,0.14,3,0.9254,0.5361,0.1686
8,1400,8,0.02,2,0.8624,0.4807,0.2104
4,400,8,0.12,2,0.8898,0.4281,0.2104
6,900,8,0.06,3,0.9002,0.6046,0.1686
6,200,8,0.02,1,0.7615,0.4876,0.1665
6,700,8,0.8,2,0.9223,0.3222,0.2104
10,1000,8,0.2,3,0.9236,0.5626,0.1686
8,300,8,0.12,3,0.8836,0.5729,0.1686
4,700,8,0.4,2,0.9199,0.3856,0.2104
4,600,8,0.04,2,0.8547,0.4835,0.2104
10,700,8,0.06,1,0.8755,0.5582,0.1665
10,100,8,0.04,3,0.7667,0.5778,0.1686
4,1400,8,0.12,2,0.9164,0.4548,0.2104
8,400,8,0.2,2,0.9065,0.4147,0.2104
8,500,8,0.2,2,0.9095,0.4052,0.2104
6,500,8,0.2,3,0.9173,0.567,0.1686
4,700,8,0.14,1,0.9069,0.5507,0.1665
8,600,8,0.6,1,0.9171,0.3817,0.1665
4,20,8,0.6,3,0.8257,0.5466,0.1686
10,900,8,0.14,1,0.9067,0.5482,0.1665
4,900,8,0.6,2,0.9223,0.3458,0.2104
8,800,8,0.4,3,0.9266,0.5163,0.1686
6,400,8,0.12,3,0.8961,0.5972,0.1686
10,300,8,0.14,1,0.8765,0.5549,0.1665
8,1400,8,0.8,1,0.9204,0.4019,0.1665
10,60,8,0.08,2,0.7733,0.398,0.2104
6,1400,8,0.6,3,0.9299,0.4311,0.1686
8,60,8,0.6,1,0.8699,0.4493,0.1665
6,200,8,0.02,2,0.7616,0.4308,0.2104
10,400,8,0.8,3,0.9267,0.5166,0.1686
10,100,8,0.06,2,0.7851,0.4705,0.2104
6,1000,8,0.02,1,0.8387,0.5392,0.1665
6,800,8,0.12,1,0.9057,0.5226,0.1665
6,60,8,0.8,3,0.8975,0.4756,0.1686
4,20,8,0.04,1,0.4878,0.3245,0.1665
4,200,8,0.02,3,0.7649,0.5751,0.1686
8,900,8,0.1,1,0.9024,0.5637,0.1665
4,700,8,0.04,1,0.8575,0.5417,0.1665
6,600,8,0.08,1,0.885,0.53,0.1665
8,400,8,0.14,1,0.8891,0.5388,0.1665
8,600,8,0.04,3,0.8514,0.5902,0.1686
10,1400,8,0.2,3,0.9256,0.5636,0.1686
10,700,8,0.6,2,0.9199,0.2953,0.2104
10,1400,8,0.2,3,0.9256,0.5636,0.1686
4,1400,8,0.2,1,0.9173,0.5855,0.1665
8,900,8,0.04,1,0.8699,0.5269,0.1665
8,600,8,0.1,1,0.8919,0.5562,0.1665
10,60,8,0.06,3,0.7568,0.5765,0.1686
4,200,8,0.12,3,0.8626,0.5868,0.1686
4,700,8,0.02,2,0.8231,0.4601,0.2104
8,700,8,0.14,1,0.904,0.5423,0.1665
10,900,8,0.6,1,0.9183,0.4089,0.1665
8,1200,8,0.8,1,0.9201,0.4034,0.1665
6,100,8,0.14,3,0.8287,0.5738,0.1686
8,300,8,0.02,1,0.7798,0.5096,0.1665
8,600,8,0.04,3,0.8514,0.5902,0.1686
10,1000,8,0.14,1,0.9079,0.5504,0.1665
10,100,8,0.02,1,0.6879,0.4423,0.1665
10,700,8,0.4,2,0.9173,0.4052,0.2104
8,200,8,0.4,2,0.9038,0.3697,0.2104
4,1200,8,0.4,1,0.9192,0.5482,0.1665
4,1400,8,0.04,3,0.9026,0.581,0.1686
8,700,8,0.02,1,0.8198,0.5284,0.1665
8,500,8,0.14,2,0.9008,0.4393,0.2104
8,600,8,0.12,3,0.9099,0.546,0.1686
4,300,8,0.06,3,0.8426,0.5827,0.1686
10,700,8,0.06,2,0.8826,0.518,0.2104
4,900,8,0.02,3,0.8406,0.6027,0.1686
4,300,8,0.1,3,0.8722,0.6119,0.1686
8,300,8,0.8,3,0.926,0.5138,0.1686
4,200,8,0.6,1,0.9111,0.5699,0.1665
4,600,8,0.02,2,0.8157,0.4574,0.2104
6,1200,8,0.14,1,0.913,0.5522,0.1665
4,600,8,0.08,2,0.8909,0.4031,0.2104
10,200,8,0.14,2,0.8656,0.463,0.2104
6,300,8,0.12,3,0.8818,0.59,0.1686
8,800,8,0.1,1,0.8998,0.5631,0.1665
4,800,8,0.2,1,0.9138,0.5835,0.1665
6,200,8,0.08,1,0.8281,0.5179,0.1665
8,20,8,0.6,1,0.8061,0.4809,0.1665
6,60,8,0.06,3,0.7552,0.5682,0.1686
4,200,8,0.12,2,0.85,0.426,0.2104
6,200,8,0.02,1,0.7615,0.4876,0.1665
10,60,8,0.04,1,0.7128,0.4562,0.1665
8,900,8,0.14,3,0.92,0.5125,0.1686
6,200,8,0.6,1,0.9102,0.4929,0.1665
10,1200,8,0.14,2,0.9137,0.4468,0.2104
4,800,8,0.4,3,0.9282,0.5551,0.1686
4,1200,8,0.4,2,0.9217,0.3806,0.2104
10,100,8,0.4,1,0.8792,0.5073,0.1665
8,60,8,0.8,1,0.8799,0.3753,0.1665
10,400,8,0.4,1,0.9106,0.5039,0.1665
6,800,8,0.04,2,0.8701,0.4981,0.2104
6,900,8,0.04,2,0.8763,0.5,0.2104
4,1200,9,0.06,1,0.8894,0.254,0.1894
6,300,9,0.14,1,0.8663,0.2138,0.1894
6,1400,9,0.12,3,0.9189,0.3802,0.2354
8,20,9,0.14,2,0.653,0.3773,0.2262
4,1000,9,0.14,2,0.9188,0.5502,0.2262
8,600,9,0.12,2,0.8893,0.5712,0.2262
6,800,9,0.12,2,0.903,0.5417,0.2262
4,1400,9,0.14,2,0.9252,0.56,0.2262
4,600,9,0.04,1,0.834,0.2697,0.1894
10,60,9,0.04,2,0.6285,0.3479,0.2262
8,200,9,0.8,3,0.9187,0.3959,0.2354
8,60,9,0.1,3,0.7432,0.3266,0.2354
8,1000,9,0.08,1,0.8917,0.2789,0.1894
10,1200,9,0.8,1,0.9319,-0.2424,0.1894
8,100,9,0.4,3,0.8713,0.3144,0.2354
10,300,9,0.14,2,0.8619,0.4953,0.2262
4,600,9,0.2,2,0.9153,0.5729,0.2262
6,20,9,0.06,2,0.4948,0.2385,0.2262
10,400,9,0.1,3,0.8683,0.4152,0.2354
10,900,9,0.14,2,0.9078,0.5495,0.2262
6,20,9,0.02,1,0.2697,0.1906,0.1894
10,800,9,0.4,3,0.9257,0.3673,0.2354
8,1400,9,0.6,3,0.9333,0.3687,0.2354
10,900,9,0.14,2,0.9078,0.5495,0.2262
6,60,9,0.08,2,0.7128,0.4002,0.2262
8,100,9,0.06,1,0.7297,0.342,0.1894
10,300,9,0.1,1,0.8447,0.3152,0.1894
6,20,9,0.12,1,0.6287,0.3101,0.1894
8,800,9,0.12,3,0.9018,0.4251,0.2354
8,500,9,0.14,3,0.8914,0.3868,0.2354
6,300,9,0.04,2,0.788,0.4701,0.2262
10,1400,9,0.04,2,0.8762,0.5463,0.2262
4,1400,9,0.14,1,0.9192,0.2648,0.1894
8,800,9,0.2,3,0.9169,0.4211,0.2354
4,1000,9,0.06,1,0.881,0.2581,0.1894
8,900,9,0.14,3,0.9105,0.388,0.2354
6,500,9,0.04,1,0.8264,0.2713,0.1894
8,800,9,0.04,2,0.8522,0.5225,0.2262
6,400,9,0.12,1,0.8693,0.2123,0.1894
8,300,9,0.8,1,0.9231,0.1014,0.1894
8,1400,9,0.14,3,0.9207,0.3966,0.2354
6,700,9,0.4,3,0.927,0.2891,0.2354
8,300,9,0.12,2,0.8535,0.5229,0.2262
10,300,9,0.1,2,0.847,0.4926,0.2262
8,20,9,0.02,2,0.27,0.0675,0.2262
8,600,9,0.08,2,0.8684,0.5199,0.2262
8,1200,9,0.14,2,0.9173,0.615,0.2262
4,1400,9,0.14,1,0.9192,0.2648,0.1894
10,60,9,0.6,3,0.8669,0.3041,0.2354
8,20,9,0.04,1,0.4209,0.2927,0.1894
8,1200,9,0.04,3,0.8752,0.3955,0.2354
6,700,9,0.14,3,0.9032,0.3865,0.2354
8,500,9,0.14,3,0.8914,0.3868,0.2354
8,900,9,0.12,3,0.9057,0.4284,0.2354
10,1400,9,0.8,2,0.9374,0.4198,0.2262
4,60,9,0.06,2,0.6841,0.3556,0.2262
8,1200,9,0.06,2,0.8886,0.5529,0.2262
8,600,9,0.4,2,0.9253,0.4706,0.2262
4,500,9,0.06,1,0.8479,0.2562,0.1894
6,300,9,0.08,2,0.8385,0.4949,0.2262
8,1000,9,0.06,3,0.8829,0.3821,0.2354
6,900,9,0.8,1,0.932,-0.0225,0.1894
4,800,9,0.4,1,0.9252,0.1505,0.1894
10,1200,9,0.2,1,0.9182,0.2312,0.1894
8,800,9,0.4,2,0.9295,0.4669,0.2262
4,100,9,0.8,1,0.8991,0.2043,0.1894
8,1200,9,0.6,2,0.9366,0.4126,0.2262
6,1000,9,0.06,3,0.8861,0.4165,0.2354
8,1000,9,0.04,1,0.861,0.2882,0.1894
4,400,9,0.04,2,0.814,0.4731,0.2262
4,400,9,0.08,2,0.851,0.5086,0.2262
10,1000,9,0.04,1,0.8623,0.2926,0.1894
6,800,9,0.08,1,0.8819,0.2693,0.1894
4,900,9,0.4,3,0.9307,0.3182,0.2354
4,600,9,0.08,1,0.8731,0.2698,0.1894
4,700,9,0.1,3,0.8945,0.4728,0.2354
8,1400,9,0.1,3,0.9142,0.4249,0.2354
4,1200,9,0.8,1,0.933,0.0656,0.1894
10,400,9,0.04,2,0.8109,0.4688,0.2262
6,1400,9,0.12,2,0.92,0.5629,0.2262
6,1200,9,0.8,3,0.9345,0.3661,0.2354
10,1400,9,0.04,1,0.8767,0.3015,0.1894
4,300,9,0.12,2,0.8576,0.511,0.2262
4,800,9,0.1,1,0.8932,0.2892,0.1894
6,20,9,0.02,2,0.2692,0.0787,0.2262
10,900,9,0.6,3,0.9317,0.2754,0.2354
4,900,9,0.1,3,0.9022,0.4723,0.2354
10,1000,9,0.2,2,0.9203,0.5534,0.2262
10,1000,9,0.12,2,0.9067,0.5901,0.2262
4,700,9,0.14,2,0.9085,0.5413,0.2262
10,200,9,0.06,1,0.7848,0.3239,0.1894
4,1400,9,0.4,1,0.9299,0.138,0.1894
4,300,9,0.6,2,0.9234,0.4445,0.2262
4,20,9,0.12,2,0.6307,0.3459,0.2262
10,1000,9,0.04,1,0.8623,0.2926,0.1894
8,200,9,0.1,3,0.8318,0.3964,0.2354
10,20,9,0.1,2,0.5981,0.3023,0.2262
10,20,9,0.02,1,0.2776,0.1774,0.1894
8,100,9,0.8,3,0.8972,0.3938,0.2354
10,20,9,0.4,3,0.7591,0.2832,0.2354
10,900,10,0.06,2,0.8746,0.5903,0.2279
4,1000,10,0.12,1,0.909,0.3908,0.1868
4,1400,10,0.4,1,0.9269,0.4557,0.1868
8,300,10,0.12,2,0.8644,0.577,0.2279
6,1200,10,0.4,1,0.926,0.4151,0.1868
10,800,10,0.6,1,0.9247,0.3112,0.1868
6,700,10,0.4,2,0.9226,0.5961,0.2279
4,100,10,0.2,1,0.8345,0.3371,0.1868
4,800,10,0.6,2,0.9271,0.4755,0.2279
4,800,10,0.6,3,0.9294,0.5284,0.2106
4,700,10,0.1,1,0.8913,0.3597,0.1868
6,600,10,0.6,3,0.9277,0.5751,0.2106
4,400,10,0.4,2,0.9163,0.5178,0.2279
8,900,10,0.8,3,0.9302,0.5433,0.2106
4,900,10,0.12,3,0.9087,0.6049,0.2106
10,60,10,0.6,2,0.8576,0.5559,0.2279
10,300,10,0.4,1,0.906,0.3578,0.1868
8,700,10,0.1,3,0.895,0.5902,0.2106
8,400,10,0.1,3,0.8714,0.5849,0.2106
6,600,10,0.1,3,0.8893,0.6275,0.2106
8,900,10,0.8,1,0.9274,0.0049,0.1868
6,200,10,0.1,2,0.8327,0.5457,0.2279
10,1400,10,0.06,3,0.8999,0.5955,0.2106
8,300,10,0.02,3,0.7649,0.5232,0.2106
10,20,10,0.08,2,0.6167,0.3705,0.2279
8,400,10,0.12,2,0.8771,0.5899,0.2279
4,400,10,0.2,2,0.8983,0.6161,0.2279
8,300,10,0.08,1,0.8444,0.3739,0.1868
6,400,10,0.08,2,0.8554,0.5395,0.2279
6,400,10,0.04,1,0.8296,0.4367,0.1868
4,200,10,0.14,1,0.8536,0.3799,0.1868
4,800,10,0.12,1,0.902,0.3824,0.1868
6,300,10,0.6,3,0.9212,0.5733,0.2106
8,900,10,0.1,2,0.8978,0.6209,0.2279
4,200,10,0.06,3,0.8093,0.5559,0.2106
8,60,10,0.02,3,0.5696,0.3827,0.2106
4,600,10,0.06,1,0.8656,0.3544,0.1868
8,1400,10,0.06,3,0.9005,0.6143,0.2106
6,1200,10,0.2,3,0.9241,0.5941,0.2106
6,60,10,0.12,2,0.7678,0.446,0.2279
10,700,10,0.06,3,0.8749,0.5928,0.2106
10,60,10,0.06,1,0.7299,0.4894,0.1868
10,800,10,0.14,3,0.9081,0.5726,0.2106
6,400,10,0.8,2,0.9246,0.5408,0.2279
4,1200,10,0.02,2,0.8432,0.5657,0.2279
10,200,10,0.04,3,0.7837,0.5433,0.2106
4,300,10,0.12,2,0.8626,0.6011,0.2279
4,600,10,0.8,1,0.9275,0.2267,0.1868
8,1000,10,0.4,3,0.9272,0.5581,0.2106
10,1400,10,0.4,1,0.9252,0.4017,0.1868
4,1200,10,0.4,3,0.929,0.5675,0.2106
6,900,10,0.02,2,0.8293,0.5397,0.2279
4,300,10,0.08,3,0.8509,0.5742,0.2106
10,20,10,0.4,1,0.7778,0.4511,0.1868
10,200,10,0.2,1,0.8692,0.4265,0.1868
4,500,10,0.04,3,0.8413,0.5876,0.2106
6,1000,10,0.2,2,0.9163,0.6595,0.2279
4,100,10,0.08,2,0.7808,0.4744,0.2279
4,400,10,0.14,2,0.8815,0.5975,0.2279
6,500,10,0.08,3,0.8743,0.6098,0.2106
6,300,10,0.2,1,0.8831,0.399,0.1868
10,1200,10,0.06,1,0.8876,0.362,0.1868
10,20,10,0.8,3,0.8253,0.5225,0.2106
10,600,10,0.8,3,0.9279,0.5509,0.2106
10,600,10,0.4,3,0.9216,0.5577,0.2106
4,60,10,0.12,2,0.7712,0.5051,0.2279
4,60,10,0.14,1,0.7842,0.4734,0.1868
10,600,10,0.04,2,0.8393,0.5625,0.2279
10,20,10,0.6,1,0.7931,0.3419,0.1868
4,900,10,0.04,2,0.8619,0.5746,0.2279
8,1400,10,0.08,3,0.9097,0.639,0.2106
10,700,10,0.08,2,0.8751,0.5986,0.2279
6,200,10,0.08,2,0.8222,0.4953,0.2279
6,1000,10,0.4,3,0.9278,0.5748,0.2106
8,1000,10,0.4,2,0.923,0.6196,0.2279
8,20,10,0.1,2,0.6549,0.4,0.2279
4,700,10,0.12,3,0.9011,0.6027,0.2106
8,60,10,0.1,1,0.7634,0.4621,0.1868
6,1200,10,0.08,3,0.9068,0.601,0.2106
10,500,10,0.1,1,0.8763,0.4091,0.1868
4,500,10,0.06,1,0.8581,0.3475,0.1868
6,500,10,0.08,3,0.8743,0.6098,0.2106
4,20,10,0.8,1,0.8275,0.3978,0.1868
6,600,10,0.14,1,0.8978,0.3562,0.1868
8,1200,10,0.04,2,0.8738,0.6023,0.2279
8,500,10,0.8,1,0.9251,0.0022,0.1868
8,300,10,0.08,3,0.852,0.6107,0.2106
4,20,10,0.14,1,0.7034,0.4589,0.1868
4,300,10,0.2,3,0.8883,0.6106,0.2106
4,700,10,0.14,1,0.9015,0.379,0.1868
4,100,10,0.08,1,0.7797,0.452,0.1868
6,1200,10,0.04,1,0.877,0.407,0.1868
6,900,10,0.6,1,0.9263,0.2274,0.1868
4,20,10,0.1,3,0.6704,0.4277,0.2106
8,60,10,0.02,1,0.564,0.3853,0.1868
8,400,10,0.06,1,0.8462,0.3647,0.1868
10,1000,10,0.4,1,0.9229,0.4017,0.1868
6,20,10,0.12,3,0.6886,0.4768,0.2106
4,800,10,0.4,2,0.9241,0.5239,0.2279
8,900,10,0.06,3,0.8853,0.6124,0.2106
4,300,11,0.8,3,0.9129,0.4258,0.2115
6,20,11,0.6,1,0.8011,0.5483,0.1865
6,700,11,0.8,2,0.9149,0.5396,0.2266
8,1200,11,0.02,3,0.8516,0.5881,0.2115
4,700,11,0.4,2,0.9092,0.5416,0.2266
8,200,11,0.06,2,0.8018,0.4596,0.2266
4,400,11,0.02,1,0.7739,0.5438,0.1865
10,100,11,0.8,3,0.8945,0.5318,0.2115
4,700,11,0.14,1,0.8916,0.603,0.1865
4,100,11,0.2,1,0.8335,0.5631,0.1865
6,200,11,0.08,1,0.8213,0.5477,0.1865
10,400,11,0.06,3,0.8518,0.5783,0.2115
10,600,11,0.04,1,0.8421,0.5743,0.1865
6,900,11,0.2,1,0.9,0.6419,0.1865
8,1200,11,0.6,1,0.9101,0.5909,0.1865
4,600,11,0.6,2,0.9126,0.5116,0.2266
8,700,11,0.1,3,0.8902,0.6213,0.2115
6,1200,11,0.08,3,0.8973,0.6183,0.2115
8,1200,11,0.2,3,0.9089,0.6167,0.2115
8,200,11,0.04,1,0.7715,0.5679,0.1865
10,900,11,0.08,2,0.8848,0.5441,0.2266
4,1000,11,0.04,1,0.8646,0.5938,0.1865
10,20,11,0.2,1,0.7353,0.5003,0.1865
6,500,11,0.4,1,0.9013,0.5787,0.1865
10,1200,11,0.14,2,0.8983,0.4926,0.2266
6,100,11,0.6,3,0.8893,0.5093,0.2115
6,100,11,0.2,1,0.8325,0.6026,0.1865
10,700,11,0.08,2,0.8785,0.5408,0.2266
10,1400,11,0.12,1,0.8959,0.6453,0.1865
4,900,11,0.14,1,0.896,0.6048,0.1865
6,60,11,0.4,2,0.8471,0.4777,0.2266
4,1000,11,0.08,3,0.8931,0.607,0.2115
4,600,11,0.2,1,0.8955,0.6188,0.1865
