leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
6,60,4,0.12,3,0.8048,0.4095,0.2114
6,600,4,0.8,1,0.9262,0.2954,0.186
4,1400,4,0.02,3,0.8851,0.4824,0.2114
8,500,4,0.8,2,0.9283,0.4788,0.2258
4,100,4,0.06,2,0.7939,0.295,0.2258
8,1400,4,0.06,3,0.9151,0.4173,0.2114
10,1200,4,0.04,3,0.9031,0.4646,0.2114
10,700,4,0.4,3,0.9262,0.3163,0.2114
8,700,4,0.14,3,0.9166,0.4757,0.2114
6,1000,4,0.1,3,0.9182,0.421,0.2114
10,20,4,0.8,3,0.845,0.3961,0.2114
4,20,4,0.08,1,0.6305,0.4091,0.186
6,500,4,0.2,2,0.9178,0.5181,0.2258
10,20,4,0.4,2,0.7988,0.2884,0.2258
10,200,4,0.06,1,0.8361,0.4951,0.186
10,800,4,0.12,2,0.9159,0.5189,0.2258
10,400,4,0.08,2,0.8846,0.4283,0.2258
6,500,4,0.06,1,0.8858,0.5162,0.186
8,600,4,0.2,2,0.9192,0.5024,0.2258
4,800,4,0.4,1,0.9247,0.4193,0.186
10,20,4,0.12,2,0.7087,0.2799,0.2258
8,1400,4,0.12,2,0.9217,0.5244,0.2258
4,20,4,0.14,2,0.7324,0.2815,0.2258
8,60,4,0.08,2,0.7793,0.2727,0.2258
10,1000,4,0.2,2,0.9224,0.5111,0.2258
10,500,4,0.04,2,0.8638,0.3885,0.2258
10,1400,4,0.8,3,0.9312,0.2734,0.2114
8,800,4,0.06,2,0.9024,0.467,0.2258
8,200,4,0.1,3,0.869,0.4509,0.2114
6,100,4,0.04,2,0.7659,0.3227,0.2258
6,900,4,0.06,3,0.9077,0.4218,0.2114
10,1200,4,0.4,3,0.9286,0.3078,0.2114
6,1400,4,0.02,1,0.8836,0.5263,0.186
10,900,4,0.04,2,0.8912,0.4437,0.2258
4,900,4,0.8,2,0.9307,0.4893,0.2258
6,800,4,0.08,3,0.9118,0.4465,0.2114
10,1200,4,0.4,3,0.9286,0.3078,0.2114
10,1400,4,0.2,2,0.924,0.5189,0.2258
8,900,4,0.12,1,0.9137,0.5179,0.186
4,500,4,0.1,3,0.9059,0.4582,0.2114
4,1000,4,0.1,1,0.9142,0.4956,0.186
6,700,4,0.02,2,0.8412,0.3845,0.2258
10,1200,4,0.4,3,0.9286,0.3078,0.2114
4,300,4,0.12,2,0.8918,0.3892,0.2258
4,900,4,0.14,3,0.9215,0.42,0.2114
8,900,4,0.6,2,0.9293,0.5683,0.2258
6,1400,4,0.02,1,0.8836,0.5263,0.186
6,500,4,0.2,1,0.915,0.4943,0.186
6,1200,4,0.02,3,0.8808,0.469,0.2114
6,400,4,0.02,3,0.815,0.4402,0.2114
4,20,4,0.12,2,0.7038,0.2304,0.2258
6,500,4,0.06,2,0.8835,0.4325,0.2258
10,200,4,0.8,3,0.9238,0.2983,0.2114
10,800,4,0.02,1,0.8537,0.5165,0.186
10,300,4,0.08,2,0.8718,0.4051,0.2258
10,20,4,0.08,2,0.6349,0.2557,0.2258
10,100,4,0.06,2,0.7904,0.3313,0.2258
4,500,4,0.8,3,0.9299,0.2579,0.2114
8,1200,4,0.6,3,0.9306,0.3107,0.2114
10,60,4,0.02,3,0.5818,0.2548,0.2114
6,200,4,0.1,3,0.8681,0.4506,0.2114
6,200,4,0.1,2,0.865,0.3611,0.2258
10,600,4,0.4,2,0.9241,0.4916,0.2258
10,400,4,0.02,3,0.8145,0.4237,0.2114
10,500,4,0.4,2,0.9228,0.49,0.2258
8,500,4,0.4,3,0.9244,0.3805,0.2114
6,700,4,0.1,1,0.9075,0.4687,0.186
6,600,4,0.2,1,0.9167,0.4981,0.186
6,900,4,0.6,1,0.9261,0.3682,0.186
6,400,4,0.2,3,0.916,0.4109,0.2114
6,900,5,0.12,3,0.9267,0.5028,0.2114
8,20,5,0.02,3,0.3404,0.1918,0.2114
4,400,5,0.4,1,0.9225,0.4514,0.186
6,400,5,0.12,1,0.9071,0.5334,0.186
8,1200,5,0.08,3,0.9247,0.4751,0.2114
4,60,5,0.12,3,0.8272,0.5069,0.2114
10,20,5,0.14,1,0.7547,0.5143,0.186
6,500,5,0.1,3,0.9162,0.4871,0.2114
10,700,5,0.04,2,0.8897,0.5783,0.2258
6,1200,5,0.12,2,0.9213,0.6407,0.2258
4,1400,5,0.08,1,0.9197,0.5458,0.186
8,200,5,0.2,3,0.9111,0.5518,0.2114
8,60,5,0.06,3,0.789,0.465,0.2114
6,500,5,0.1,1,0.9067,0.5489,0.186
10,500,5,0.08,3,0.91,0.5389,0.2114
8,300,5,0.4,3,0.9279,0.5055,0.2114
4,800,5,0.8,3,0.9334,0.2873,0.2114
6,600,5,0.14,1,0.9161,0.518,0.186
8,900,5,0.4,1,0.9251,0.5206,0.186
6,800,5,0.2,2,0.9222,0.5836,0.2258
6,900,5,0.4,1,0.9254,0.4438,0.186
10,1200,5,0.12,3,0.9275,0.5061,0.2114
10,700,5,0.12,1,0.9152,0.5163,0.186
10,800,5,0.12,2,0.9154,0.6068,0.2258
4,700,5,0.6,3,0.9329,0.3555,0.2114
8,700,5,0.04,1,0.8915,0.5624,0.186
8,400,5,0.06,3,0.8953,0.5211,0.2114
10,1200,5,0.6,2,0.927,0.4403,0.2258
6,900,5,0.14,1,0.9201,0.516,0.186
8,1200,5,0.08,2,0.9159,0.6522,0.2258
4,200,5,0.14,2,0.8892,0.5625,0.2258
10,20,5,0.2,2,0.7758,0.4616,0.2258
8,400,5,0.4,3,0.9295,0.5019,0.2114
8,200,5,0.06,2,0.8437,0.5527,0.2258
6,1400,5,0.8,3,0.9335,0.3117,0.2114
10,1400,5,0.8,1,0.9266,0.4015,0.186
10,400,5,0.8,1,0.9251,0.4186,0.186
4,800,5,0.6,3,0.9331,0.3525,0.2114
4,1400,5,0.04,3,0.9189,0.5223,0.2114
6,1200,5,0.04,1,0.9067,0.5709,0.186
4,60,5,0.12,1,0.8203,0.5166,0.186
6,400,5,0.1,2,0.9005,0.6103,0.2258
4,300,5,0.6,2,0.9237,0.548,0.2258
4,20,5,0.08,1,0.6822,0.495,0.186
4,100,5,0.1,3,0.8469,0.5411,0.2114
10,60,5,0.2,1,0.8522,0.5673,0.186
4,800,5,0.14,2,0.9194,0.5873,0.2258
4,500,5,0.2,2,0.9186,0.5677,0.2258
6,1400,5,0.14,2,0.9232,0.6067,0.2258
4,1200,5,0.12,1,0.9218,0.5468,0.186
4,700,5,0.4,3,0.932,0.4548,0.2114
8,100,5,0.12,3,0.8607,0.5204,0.2114
4,700,5,0.06,1,0.9038,0.5389,0.186
8,900,5,0.06,3,0.9168,0.4997,0.2114
10,300,5,0.14,1,0.9017,0.5077,0.186
4,1400,5,0.6,3,0.9334,0.3517,0.2114
8,800,5,0.04,3,0.9032,0.5531,0.2114
10,700,5,0.08,2,0.9068,0.602,0.2258
6,1000,5,0.2,3,0.9306,0.4802,0.2114
10,800,5,0.8,2,0.927,0.5476,0.2258
6,1200,5,0.06,3,0.9225,0.5154,0.2114
6,300,5,0.2,3,0.9197,0.511,0.2114
6,100,5,0.2,3,0.8892,0.5281,0.2114
6,700,5,0.2,3,0.9286,0.4915,0.2114
10,1200,5,0.08,1,0.9162,0.5796,0.186
4,700,5,0.1,3,0.9225,0.5422,0.2114
6,100,5,0.6,1,0.9107,0.4712,0.186
8,60,5,0.02,2,0.5979,0.3815,0.2258
8,500,5,0.2,2,0.9169,0.5796,0.2258
8,1400,5,0.02,1,0.8914,0.5505,0.186
6,300,5,0.2,2,0.9108,0.5753,0.2258
10,600,5,0.6,1,0.9254,0.4703,0.186
8,600,5,0.8,1,0.9261,0.3978,0.186
4,100,5,0.2,3,0.8896,0.5165,0.2114
6,700,5,0.6,1,0.9258,0.4111,0.186
8,1000,5,0.14,1,0.9206,0.5556,0.186
10,20,5,0.2,2,0.7758,0.4616,0.2258
8,600,5,0.04,1,0.8861,0.562,0.186
8,60,5,0.12,1,0.8206,0.5212,0.186
10,100,5,0.08,2,0.8175,0.5215,0.2258
10,200,5,0.12,3,0.8951,0.5499,0.2114
10,300,5,0.2,3,0.9187,0.5265,0.2114
8,800,5,0.02,1,0.8688,0.5562,0.186
4,700,5,0.6,1,0.926,0.3768,0.186
10,900,5,0.06,1,0.9074,0.5189,0.186
10,400,5,0.08,2,0.894,0.5894,0.2258
6,800,5,0.4,1,0.9251,0.4447,0.186
6,100,5,0.1,3,0.8504,0.4931,0.2114
8,500,5,0.04,2,0.8742,0.6077,0.2258
4,20,5,0.1,1,0.7211,0.4681,0.186
6,1000,5,0.06,1,0.9112,0.5421,0.186
6,600,5,0.12,3,0.9221,0.5093,0.2114
8,1400,5,0.08,2,0.9175,0.655,0.2258
6,100,5,0.12,3,0.8601,0.5107,0.2114
10,300,5,0.08,1,0.8841,0.588,0.186
10,20,5,0.8,1,0.8627,0.5037,0.186
6,1200,5,0.12,1,0.9212,0.5296,0.186
4,200,5,0.06,3,0.8613,0.5154,0.2114
4,600,5,0.06,3,0.9086,0.5242,0.2114
6,300,5,0.08,2,0.8846,0.6048,0.2258
8,100,6,0.08,3,0.8285,0.6019,0.2114
10,1400,6,0.8,1,0.9281,0.2899,0.186
10,1000,6,0.06,3,0.9101,0.638,0.2114
6,20,6,0.4,1,0.8168,0.4994,0.186
4,1400,6,0.06,1,0.9144,0.5208,0.186
6,400,6,0.1,2,0.8999,0.5422,0.2258
4,20,6,0.04,2,0.5173,0.27,0.2258
6,60,6,0.8,2,0.9054,0.3922,0.2258
8,900,6,0.1,1,0.9147,0.5339,0.186
4,1400,6,0.04,1,0.9073,0.5495,0.186
10,20,6,0.2,1,0.7887,0.4874,0.186
6,600,6,0.2,2,0.922,0.58,0.2258
6,400,6,0.08,3,0.894,0.6038,0.2114
4,100,6,0.6,3,0.9129,0.6004,0.2114
6,300,6,0.1,1,0.8887,0.5446,0.186
4,60,6,0.8,3,0.9056,0.477,0.2114
8,700,6,0.4,3,0.9286,0.5643,0.2114
