leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
4,60,4,0.1,1,0.768,0.4769,0.2421
4,60,4,0.12,1,0.7794,0.4697,0.2421
6,500,4,0.04,3,0.8645,0.5698,0.2691
10,200,4,0.12,1,0.8475,0.4692,0.2421
6,1200,4,0.02,2,0.8499,0.3136,0.1846
10,1000,4,0.02,1,0.8398,0.5148,0.2421
10,200,4,0.2,1,0.855,0.4422,0.2421
4,200,4,0.2,1,0.8603,0.4177,0.2421
6,600,4,0.04,2,0.8495,0.4022,0.1846
4,800,4,0.14,1,0.8667,0.3368,0.2421
4,600,4,0.06,2,0.8576,0.2597,0.1846
10,300,4,0.14,3,0.8772,0.4864,0.2691
6,60,4,0.12,1,0.7879,0.4824,0.2421
6,300,4,0.6,1,0.8679,0.3359,0.2421
6,1400,4,0.6,1,0.8699,0.3073,0.2421
6,20,4,0.08,3,0.6123,0.4788,0.2691
8,100,4,0.08,2,0.7937,0.398,0.1846
4,20,4,0.06,1,0.5454,0.3707,0.2421
10,500,4,0.8,1,0.8694,0.0696,0.2421
8,400,4,0.6,1,0.8686,0.1978,0.2421
8,1200,4,0.8,1,0.8699,0.1654,0.2421
6,800,4,0.14,2,0.8641,0.3225,0.1846
8,800,4,0.08,3,0.8818,0.5018,0.2691
8,400,4,0.4,1,0.8666,0.2528,0.2421
6,1400,4,0.2,1,0.8687,0.3069,0.2421
4,20,4,0.06,1,0.5454,0.3707,0.2421
4,1200,4,0.08,2,0.8636,0.291,0.1846
6,1400,4,0.04,1,0.8617,0.3951,0.2421
10,900,4,0.2,3,0.8866,0.4168,0.2691
4,700,4,0.14,1,0.8663,0.342,0.2421
6,60,4,0.12,1,0.7879,0.4824,0.2421
10,1000,4,0.12,1,0.8654,0.3986,0.2421
10,20,4,0.1,1,0.6632,0.3667,0.2421
4,800,4,0.02,1,0.8382,0.5028,0.2421
10,1000,4,0.1,2,0.8625,0.3116,0.1846
10,400,4,0.6,3,0.8878,0.432,0.2691
6,900,4,0.12,1,0.8655,0.3966,0.2421
6,900,4,0.14,1,0.8662,0.3802,0.2421
4,400,4,0.4,1,0.8678,0.3262,0.2421
6,1000,4,0.4,2,0.8674,0.1966,0.1846
8,1400,4,0.02,3,0.8716,0.5366,0.2691
4,900,4,0.04,2,0.8567,0.2615,0.1846
6,500,4,0.06,1,0.8538,0.4908,0.2421
10,700,4,0.06,2,0.8568,0.3188,0.1846
8,100,4,0.06,1,0.7651,0.4856,0.2421
4,1200,4,0.4,1,0.8697,0.2922,0.2421
4,400,4,0.12,3,0.8816,0.5254,0.2691
4,600,4,0.6,3,0.8888,0.381,0.2691
6,900,4,0.8,3,0.8893,0.313,0.2691
6,20,4,0.06,2,0.562,0.1867,0.1846
10,500,4,0.02,3,0.8278,0.5547,0.2691
10,1200,4,0.06,2,0.861,0.2948,0.1846
10,300,4,0.6,3,0.8866,0.4415,0.2691
8,100,4,0.2,3,0.8658,0.5403,0.2691
