min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
3,0.0,removal,2,1000,0.05,7,7,0.3371353067062044,0.9253118945647669,0.9292173672319077,0.4133465896269647
1,0.1,removal,2,1000,0.08,25,5,0.11234477698281942,0.7252092998542723,0.8527132359434046,0.34325521754523447
0,0.0,removal,3,1000,0.05,10,8,0.13998989683227991,0.9231139115027107,0.877966896239851,0.2507055197198984
2,0.2,removal,1,1000,0.01,10,9,0.6196558246232469,0.08159140523076203,0.6333320350680991,0.2915289342830454
0,0.2,replacement,2,600,0.08,4,4,0.6947014925961377,0.9847600032681265,0.8340945905561328,0.386487430176937
2,0.25,removal,3,1000,0.08,4,5,0.8523137545092621,0.0835454921885459,0.8271843539369003,0.32131701756038766
2,0.2,replacement,3,600,0.01,10,10,0.5817855848441498,0.9635813218688836,0.7110937669594137,0.4058337755341044
0,0.2,replacement,3,1000,0.05,10,7,0.6446866157550903,0.849098938333416,0.9466862758451717,0.31198616872579976
0,0.1,removal,1,1000,0.01,10,8,0.8910175382265002,0.12656415811458044,0.6142972583703628,0.2572124261490173
3,0.2,removal,2,600,0.05,10,10,0.6819082784902337,0.8124639085009817,0.9100438150634641,0.4366275660865093
0,0.25,replacement,1,600,0.1,25,8,0.6447712311541227,0.5512224881187258,0.9520291433326963,0.1636272108740059
0,0.0,replacement,2,600,0.05,4,4,0.8485364197192871,0.07350203538867062,0.5449081685942352,0.4013438964833933
3,0.1,replacement,2,600,0.05,7,7,0.8257271108981905,0.12591460050963876,0.8929638582691806,0.35946856908129676
1,0.25,replacement,3,1000,0.01,13,7,0.7230311466863841,0.9587494706762938,0.738561209457375,0.3314794317339206
1,0.25,replacement,1,1000,0.1,4,10,0.4875913279455941,0.14388589677824504,0.9645108961325906,0.2286125297953514
0,0.2,replacement,2,1000,0.01,10,5,0.8002487014948316,0.16992039880703813,0.5698634574872132,0.3489260229959592
3,0.25,removal,3,800,0.05,13,9,0.2090162574973684,0.5854508159570526,0.9146585967886494,0.3504889924524758
0,0.25,removal,2,600,0.05,13,9,0.7898408944702788,0.992995273941041,0.8699197888131731,0.3943268884245765
3,0.0,removal,3,800,0.01,25,5,0.3744874075908129,0.11383401481962596,0.533747210514389,0.3812003976740195
2,0.1,removal,1,800,0.1,25,7,0.4309254037516188,0.4917256358723201,0.943147597047163,0.1988888349090263
0,0.25,removal,2,800,0.01,25,5,0.6744563176803477,0.9997397225693283,0.5742182724747128,0.42449661543185757
2,0.0,removal,2,600,0.08,4,9,0.27225539761559925,0.02630969535404981,0.6852953794519249,0.26766203134150635
0,0.2,removal,3,600,0.05,25,7,0.4893845502180014,0.3854247322020119,0.823857520339472,0.3168987490019666
0,0.0,replacement,3,600,0.1,10,5,0.09199309444062176,0.939906458758867,0.8095413809104133,0.3097734317269669
2,0.1,replacement,3,600,0.1,4,10,0.9816202294041689,0.769175992925403,0.9833760610576321,0.3783817220075122
2,0.25,removal,3,800,0.08,10,7,0.19256378101699356,0.16886648737888366,0.8745524811324025,0.3367970839654717
3,0.0,replacement,1,800,0.01,25,6,0.7808185447866407,0.6033328846366004,0.6925347819636234,0.28418476352662236
1,0.1,replacement,3,1000,0.1,25,5,0.21299012547545404,0.4238762089329493,0.8465531322180082,0.31819735404001503
2,0.0,removal,3,800,0.08,10,5,0.5656366271673237,0.1741099292446877,0.8439718150467465,0.41019563299090533
3,0.25,removal,3,800,0.05,10,5,0.8796240432206492,0.8325507325002921,0.8722183694243364,0.33987416729444475
1,0.2,removal,3,800,0.05,10,9,0.1300650731152928,0.597932704518731,0.8783527061515709,0.24133193310417378
2,0.25,replacement,3,800,0.08,7,9,0.8614952193484633,0.5641993157310574,0.9791445396036715,0.3726298918553973
2,0.1,removal,1,1000,0.1,4,5,0.6467736145819023,0.9931357715129412,0.9463711915134313,0.20550322169662305
1,0.0,removal,1,800,0.1,10,9,0.5190074514570762,0.8014091420220162,0.9511974510933641,0.11249789423851042
1,0.0,removal,2,800,0.01,10,10,0.5299922421230381,0.64034992336622,0.7070092284421872,0.3837953209765901
3,0.2,replacement,1,800,0.05,10,6,0.4408309374246415,0.001559609115480587,0.22256902961228986,0.0705465162860609
1,0.0,replacement,3,600,0.05,4,6,0.41120248217715116,0.7691020763702401,0.8488934081925843,0.26574137416951815
3,0.0,removal,1,600,0.01,7,10,0.4808702146077788,0.6420913954200396,0.7069821921085193,0.27269793232447914
3,0.25,replacement,2,600,0.05,4,5,0.38402822225813615,0.08308207628313546,0.7598250423789972,0.37052556847434237
2,0.0,removal,3,800,0.05,10,8,0.10094966868076671,0.9128281742618998,0.870350501511021,0.3932556867353335
1,0.1,removal,1,1000,0.1,10,4,0.43697944934884925,0.8553076764615168,0.8749710277786105,0.1413081918758986
3,0.0,replacement,3,1000,0.05,7,4,0.4865762061156089,0.02499228691621469,0.5919219248590473,0.3422039029964372
2,0.25,replacement,1,1000,0.1,13,9,0.9206344849098005,0.5571477790369521,0.9906239349033523,0.13374663770026252
0,0.2,replacement,3,800,0.08,10,10,0.023958078288879303,0.5960331724640855,0.7130028895071586,0.32274676552742976
1,0.0,replacement,2,600,0.1,4,10,0.7129508969523348,0.3001327976399837,0.9206993437683408,0.3627071827144338
2,0.2,removal,3,1000,0.01,7,10,0.8911989672751186,0.5393379419733664,0.7517449534594873,0.41013003487862454
1,0.1,removal,2,600,0.01,13,8,0.4575923594987843,0.48148642790645635,0.639158364714594,0.3763431544205167
