min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
5,0.25,removal,2,1000,0.01,7,4,0.43,0.82,0.6189291782408198,0.23023181807583626
0,0.2,removal,3,1000,0.08,25,8,0.56,0.17,0.8679152146048473,0.2197952846130179
5,0.0,replacement,1,800,0.1,25,10,0.72,0.17,0.9475707847725443,0.2965709546488928
0,0.2,removal,1,800,0.08,13,8,0.63,0.32,0.8924497483801824,0.2007423478877015
0,0.25,replacement,2,800,0.08,4,9,0.45,0.31,0.9409289339741245,0.289679354890243
5,0.2,removal,3,800,0.1,25,7,0.64,0.9,0.9693391753614135,0.026873152221527863
0,0.25,removal,3,1000,0.1,4,4,0.6,0.31,0.8062670286767658,0.2541601859168908
5,0.0,removal,2,600,0.05,13,7,0.14,0.74,0.8495730566867187,0.264794603566854
0,0.2,replacement,2,600,0.05,25,8,0.35,0.76,0.8640858635786314,0.31685429654500796
3,0.25,replacement,2,1000,0.1,4,5,0.12,0.36,0.8727310869536038,0.23910038952678148
3,0.25,removal,3,600,0.01,4,8,0.14,0.61,0.6569628646429642,0.3475859784926073
3,0.25,removal,2,800,0.01,4,8,0.22,0.94,0.7153189660846897,0.2750650529535401
0,0.2,removal,1,1000,0.1,25,6,0.24,0.49,0.887232313735316,0.21660223705635928
3,0.0,replacement,3,1000,0.08,4,7,0.54,0.35,0.9337528419073357,0.2734383623304475
0,0.25,replacement,3,1000,0.08,10,9,0.85,0.61,0.9772545150370904,0.20473677020309333
0,0.0,replacement,2,800,0.05,25,8,0.13,0.94,0.8422132223409009,0.32057717600385094
3,0.25,removal,3,1000,0.05,4,7,0.35,0.71,0.9225170530782623,0.2979772216453904
3,0.2,removal,3,1000,0.08,25,9,0.53,0.4,0.9503360224841497,0.2730196802731192
5,0.2,replacement,1,800,0.08,13,10,0.41,0.62,0.9790787754880546,0.3022486707075308
3,0.25,replacement,2,800,0.08,13,4,0.92,0.88,0.9052889724523767,0.16726590346508885
5,0.2,replacement,2,800,0.1,25,6,0.15,0.55,0.8520821847874187,0.26811317359233444
3,0.0,removal,3,600,0.08,4,10,0.6,0.93,0.9318244470745007,0.28124285218582845
5,0.2,replacement,3,1000,0.1,7,6,0.64,0.84,0.9888780902968944,0.1594193911540469
3,0.25,removal,2,800,0.1,25,5,0.41,0.68,0.9202751260474942,0.12620203844179212
3,0.0,replacement,2,600,0.1,13,4,0.27,0.24,0.7766696063485659,0.2650647792842703
5,0.2,replacement,2,1000,0.1,4,9,0.7,0.17,0.9881330478615434,0.24652288251713073
0,0.0,replacement,3,800,0.1,7,10,0.51,0.2,0.883679607680546,0.2250820043130919
3,0.0,removal,1,600,0.01,13,7,0.35,0.29,0.6253573528869965,0.23153724521833263
0,0.2,replacement,3,1000,0.1,25,7,0.58,0.11,0.9320306942573772,0.2653175288725307
5,0.2,removal,1,600,0.05,7,9,0.24,0.19,0.8563746503632994,0.32589536757749393
5,0.0,replacement,1,800,0.1,13,9,0.51,0.21,0.9466870457760662,0.3169202796103219
3,0.25,removal,2,1000,0.1,25,4,0.87,0.48,0.89630128122958,0.15134631717292413
0,0.25,replacement,3,800,0.1,10,5,0.34,0.87,0.9006583347394455,0.2779164997527801
0,0.0,replacement,2,600,0.01,25,4,0.89,0.35,0.4506822469958317,0.3395644568232664
3,0.2,removal,2,1000,0.08,13,5,0.43,0.22,0.8861682102987009,0.21509231291592434
5,0.25,removal,1,600,0.08,4,10,0.61,0.8,0.9522995843244838,0.2592937478078421
3,0.2,removal,2,600,0.05,13,4,0.41,0.55,0.7406672418464583,0.2499177680454172
3,0.0,replacement,2,1000,0.01,13,4,0.83,0.29,0.5605698197121038,0.2862613486813782
3,0.2,replacement,1,600,0.08,10,5,0.22,0.62,0.8583922329748326,0.1625866286186436
0,0.0,removal,3,1000,0.05,7,5,0.06,1.0,0.7438769111502752,0.2717747188105274
5,0.25,replacement,1,800,0.08,10,10,0.22,1.0,0.965534584502014,0.28637899835996183
5,0.2,removal,1,1000,0.1,7,10,0.62,0.68,0.9781747563523626,0.27571573877046507
3,0.25,replacement,2,800,0.08,7,5,0.93,0.38,0.9413650834255,0.17787699141627233
5,0.25,replacement,1,1000,0.08,10,8,0.76,0.19,0.9831224596628126,0.2846981804522847
3,0.2,replacement,2,600,0.1,10,5,0.85,0.38,0.9373002125820886,0.20108538410095866
5,0.25,removal,3,800,0.01,13,4,0.57,0.39,0.5796406479938404,0.14639444158314274
0,0.0,removal,2,1000,0.01,4,7,0.94,0.34,0.6205179035471768,0.35574955860586743
5,0.25,replacement,2,600,0.01,13,7,0.39,0.12,0.5827161149265392,0.2076546047993234
3,0.0,removal,2,600,0.1,4,10,0.98,0.55,0.9470117897936392,0.18048877637357774
5,0.2,replacement,2,800,0.05,10,10,0.76,0.26,0.9601506855952933,0.2699637827232605
3,0.0,removal,1,1000,0.01,10,9,0.72,0.05,0.5871567345215665,0.21240878979691402
3,0.0,replacement,3,600,0.01,13,5,0.14,0.79,0.5748556000232072,0.33741309321123936
5,0.0,replacement,2,1000,0.1,4,5,0.83,0.69,0.9518138825171837,0.20751087581674665
5,0.25,removal,1,1000,0.1,13,7,0.45,0.27,0.9594945281813596,0.2543476907305873
0,0.2,replacement,2,600,0.05,10,6,0.72,0.94,0.882849232696736,0.32861118815465096
5,0.25,replacement,3,800,0.1,10,5,0.65,0.66,0.9641062759072521,0.15729652742914602
0,0.0,replacement,3,800,0.1,10,6,0.4,0.36,0.8678310848757926,0.23179919157087547
3,0.0,replacement,2,800,0.1,13,10,0.22,0.15,0.9048803176157941,0.23210399930942704
0,0.25,removal,1,800,0.08,10,4,0.53,0.71,0.7873227904157875,0.253173380552129
0,0.2,replacement,2,800,0.08,7,7,0.68,0.63,0.9612898694514553,0.30573345429720955
5,0.0,replacement,2,600,0.08,7,4,0.52,0.29,0.7975567456936965,0.22002651400424744
3,0.2,replacement,1,1000,0.05,13,10,0.53,0.65,0.9715843947809085,0.14527145629367555
5,0.0,replacement,1,1000,0.08,4,10,0.64,0.49,0.9660413458355848,0.28469246194724473
0,0.2,removal,3,1000,0.05,25,8,0.8,0.7,0.8931352037458294,0.18069586078418365
5,0.2,removal,2,800,0.08,7,9,0.47,0.8,0.9580181036189035,0.16054641923812973
5,0.2,replacement,2,600,0.08,25,5,0.05,0.94,0.6269415956457198,0.24286149477030927
3,0.25,removal,1,1000,0.01,4,10,0.19,0.51,0.7531244694067991,0.2224526790224175
3,0.25,replacement,1,1000,0.01,10,8,0.41,0.47,0.7553251315224028,0.1975879573407191
5,0.25,removal,2,1000,0.08,10,5,0.22,0.97,0.9255495741829746,0.1575532161985187
3,0.2,removal,2,1000,0.01,7,10,0.3,0.42,0.7402330846616703,0.29070140188846816
3,0.0,replacement,1,600,0.08,10,5,0.34,0.92,0.8788871611490778,0.1662961901679224
5,0.0,replacement,3,800,0.05,7,10,0.86,0.43,0.9292866348240832,0.08373595751011298
3,0.0,replacement,2,1000,0.05,10,6,0.32,0.86,0.9070346500108839,0.24234163649966234
3,0.25,removal,2,600,0.05,25,5,0.37,0.2,0.7721134302212798,0.25477031743485357
5,0.0,replacement,1,800,0.1,10,5,0.06,0.38,0.8226664367246513,0.3240543569448907
5,0.25,replacement,2,800,0.1,25,7,0.29,0.88,0.9477933701080601,0.26232002541636323
5,0.2,removal,2,800,0.01,7,5,0.21,0.18,0.5872585565848851,0.2202459588601261
5,0.25,removal,2,800,0.05,13,9,0.24,0.24,0.8968493806380996,0.20908071024603148
3,0.0,replacement,1,800,0.01,13,9,0.6,0.42,0.707167117604563,0.22654783612994855
0,0.2,removal,1,1000,0.1,4,10,0.63,0.36,0.9315962470711818,0.16713916784463523
0,0.25,replacement,2,600,0.1,7,6,0.9,0.51,0.9446178612695881,0.28018513080209295
3,0.25,removal,2,800,0.08,13,4,0.29,0.94,0.8444641528943289,0.19726734472078844
3,0.0,replacement,2,1000,0.01,7,10,0.34,0.89,0.751958465722818,0.28064745343466735
5,0.25,replacement,1,800,0.1,4,7,0.45,0.12,0.9578889890391391,0.2922306706469078
5,0.2,replacement,3,1000,0.08,4,5,0.14,0.94,0.9007074549999328,0.1886803314352541
5,0.2,replacement,2,1000,0.01,7,4,0.79,0.91,0.64636642500251,0.23970616286915425
5,0.2,removal,1,800,0.1,4,8,0.6,0.2,0.9503107836967327,0.2849853579924255
5,0.0,removal,1,1000,0.1,10,6,0.2,0.36,0.9303009632618303,0.31137520110933026
5,0.25,replacement,1,1000,0.08,4,8,0.27,0.98,0.9768055754667222,0.2968816003775362
0,0.0,removal,2,1000,0.1,7,4,0.33,0.27,0.7816555459528117,0.3300735797291491
3,0.0,replacement,2,800,0.05,13,8,0.12,0.68,0.8741533156243781,0.24312075901428754
3,0.2,replacement,1,600,0.1,25,4,0.86,0.16,0.865183616534271,0.13028491641836826
3,0.2,removal,1,800,0.01,25,8,0.69,0.28,0.6942407763244857,0.2339894907921145
0,0.0,removal,3,800,0.05,13,5,0.34,0.15,0.6913834164649626,0.293972300833928
0,0.25,replacement,2,600,0.05,4,5,0.97,0.1,0.7560114025532364,0.3141567285476341
0,0.2,replacement,2,800,0.1,4,5,0.18,0.07,0.7630638983331428,0.32381077592800744
3,0.2,replacement,2,600,0.1,13,5,0.92,0.28,0.9355750065941529,0.22339664788128644
3,0.2,replacement,3,800,0.1,7,6,0.91,0.8,0.9799758668742654,0.3154220684067581
0,0.0,removal,1,800,0.08,4,5,0.64,0.69,0.8539841439207827,0.21806248433745745
0,0.25,removal,2,600,0.08,10,6,0.19,0.59,0.8412532539921695,0.3049689952869342
3,0.25,replacement,3,800,0.08,13,4,0.33,0.56,0.8468682066584101,0.3135627433526822
5,0.25,removal,1,1000,0.05,7,9,0.1,0.15,0.8751575706232162,0.3045433063647476
5,0.2,removal,2,800,0.08,25,4,0.83,0.06,0.7449780609119175,0.22956008914349135
0,0.0,replacement,2,800,0.05,25,8,0.39,0.86,0.874048104239566,0.3182098933489875
5,0.2,removal,3,600,0.01,25,4,0.79,0.19,0.5146003516735282,0.130813428886687
3,0.25,replacement,3,800,0.08,25,7,0.06,0.52,0.709939823435034,0.31201409326990115
0,0.2,removal,2,800,0.05,10,6,0.25,0.51,0.823503211227951,0.3216132685265113
0,0.25,removal,3,600,0.05,25,6,0.71,0.75,0.8133570952707578,0.2357741530848223
5,0.2,replacement,3,1000,0.05,25,8,0.25,0.98,0.9290787673509315,0.2173026371997806
0,0.25,removal,3,1000,0.1,7,10,0.37,0.92,0.9376582147081896,0.15493967472319903
0,0.0,removal,1,800,0.01,13,7,0.29,0.67,0.6225354543665897,0.2689062253986162
3,0.25,removal,1,800,0.05,10,10,0.37,0.06,0.8272521154014162,0.2185258246183227
5,0.0,removal,2,600,0.08,25,5,0.6,0.39,0.872858885105106,0.19619117370588013
3,0.2,replacement,1,1000,0.05,4,9,0.08,0.09,0.841775033021267,0.16942748454531598
5,0.2,replacement,1,600,0.05,25,8,0.41,0.62,0.9216273258737654,0.32569158657636066
3,0.25,replacement,2,600,0.1,10,10,0.99,0.23,0.9772825141404026,0.20606047502223912
5,0.2,replacement,3,800,0.08,4,5,0.82,0.46,0.9545144106404495,0.15380015693055382
0,0.0,removal,2,800,0.1,25,4,0.76,0.61,0.8220817329125858,0.28799431657148156
5,0.25,removal,2,800,0.05,10,7,0.45,0.76,0.921595225274974,0.17548694703957435
5,0.2,replacement,3,800,0.08,4,9,0.09,0.05,0.8545969878916112,0.18506196228587346
5,0.0,removal,3,1000,0.05,25,7,0.34,0.98,0.9398925095300878,0.07821083602914558
3,0.2,removal,1,1000,0.05,25,6,0.53,0.93,0.9219651136395601,0.1627674905030444
0,0.25,replacement,2,600,0.08,4,8,0.15,0.98,0.8796808519528622,0.3215900767032811
3,0.0,removal,1,800,0.01,10,8,0.98,0.87,0.7248587280075601,0.2205994823396059
3,0.2,removal,3,1000,0.08,4,10,0.52,0.45,0.9534873661422264,0.2594862763601492
5,0.0,replacement,2,600,0.08,4,6,0.8,0.22,0.8924133916437608,0.25319681276893347
0,0.0,removal,1,1000,0.05,25,10,0.24,0.83,0.8862899304328213,0.22500411087373784
5,0.0,removal,2,800,0.1,13,5,0.55,0.88,0.9342293319447078,0.16756007398694484
3,0.25,removal,2,1000,0.1,7,8,0.72,0.66,0.9720083154038601,0.14160017473675413
3,0.2,replacement,2,1000,0.08,10,7,0.66,0.47,0.981453868548062,0.225916130515733
0,0.2,replacement,1,1000,0.08,7,5,0.59,0.48,0.9222909772407444,0.24396006621644528
0,0.0,removal,3,800,0.1,25,8,0.59,0.56,0.9139897608451037,0.19881929793648667
3,0.0,replacement,2,800,0.05,4,9,0.45,0.7,0.9158106140598646,0.22734198394764737
0,0.0,removal,3,1000,0.01,4,10,0.82,0.39,0.6616512361122007,0.3021754325955158
0,0.25,removal,2,800,0.08,4,10,0.37,0.42,0.90338407251528,0.24953499662157497
5,0.2,removal,3,800,0.08,7,9,0.52,0.75,0.9627298344016786,0.03247349744361527
3,0.2,replacement,1,1000,0.08,25,4,0.62,0.11,0.8647500421622398,0.10065869708096309
5,0.0,removal,2,1000,0.01,10,4,0.06,0.21,0.5192981542787536,0.2215206557324474
3,0.0,replacement,2,1000,0.01,7,8,0.73,0.79,0.7399234503933225,0.2969949553754144
0,0.0,replacement,1,800,0.01,10,10,0.11,0.72,0.6369822546311061,0.2669591495893153
3,0.25,removal,1,1000,0.08,13,8,0.34,0.06,0.873717275077526,0.20434982169382676
3,0.0,removal,2,800,0.05,25,6,0.37,0.88,0.8904089891803753,0.2414452319759205
3,0.2,removal,3,800,0.08,7,8,0.86,0.72,0.9477679639137031,0.2646264926370443
3,0.2,removal,2,1000,0.08,25,8,0.93,0.87,0.9642079947162822,0.18267161379440655
0,0.2,removal,3,600,0.01,4,10,0.26,0.12,0.5136205831709942,0.3100228783911001
5,0.0,removal,3,600,0.08,4,9,0.32,0.6,0.9354779843799875,0.09122105490368193
0,0.25,replacement,2,600,0.05,4,10,0.5,0.52,0.8989806797070976,0.3290791160468495
5,0.25,replacement,2,1000,0.08,7,9,0.58,0.62,0.9882555621636999,0.2716969012068312
0,0.25,removal,1,600,0.08,10,5,0.33,0.08,0.6629859291809659,0.271126086828545
5,0.0,replacement,1,800,0.1,7,4,0.66,0.34,0.8674674230833325,0.32269299957748176
0,0.25,removal,2,1000,0.01,13,8,0.88,0.2,0.6184018771899409,0.33970134934511487
0,0.0,removal,3,600,0.05,7,10,0.14,0.5,0.7991229542655411,0.25169349431882004
5,0.25,removal,1,600,0.01,10,6,0.37,0.95,0.6682297934528908,0.302754145141754
0,0.0,removal,1,600,0.1,25,5,0.14,0.76,0.7934627312565751,0.25950500124564235
5,0.0,removal,1,600,0.01,7,4,0.42,0.55,0.531000974958256,0.2989359271273061
3,0.2,removal,3,1000,0.05,13,8,0.37,0.63,0.9218649329295765,0.3026882606807181
0,0.0,removal,3,1000,0.1,4,7,0.34,0.68,0.9147234045938092,0.1905440364921429
3,0.0,removal,2,800,0.05,7,8,0.87,0.87,0.9210748149136256,0.2340798988999635
0,0.0,replacement,2,800,0.05,4,8,0.43,0.25,0.8192592296254328,0.32570177858275606
5,0.2,replacement,1,600,0.08,10,4,0.77,0.5,0.8743447280845476,0.32244671972594674
3,0.0,replacement,2,1000,0.1,25,4,0.27,0.38,0.8465628223171079,0.2347829348296565
0,0.2,replacement,3,600,0.05,13,5,0.19,0.67,0.7402366683321864,0.30716048420973396
5,0.2,removal,1,600,0.01,4,8,0.92,0.95,0.7050589404512428,0.3135573151406055
0,0.0,removal,3,600,0.05,4,5,0.67,0.96,0.776278609773622,0.2583149428244226
5,0.2,replacement,1,1000,0.05,13,5,0.06,0.61,0.697732801831743,0.32514271739806944
5,0.2,replacement,3,1000,0.05,7,6,0.75,0.52,0.9624447267129963,0.1863019337405465
5,0.2,replacement,1,1000,0.01,4,10,0.7,0.67,0.8059956993168595,0.31206828435697087
5,0.25,removal,3,1000,0.1,7,4,0.57,0.12,0.8596157903604814,0.05704610010345468
0,0.2,removal,1,1000,0.08,13,5,0.44,0.29,0.8333355817497308,0.20381493645921878
0,0.25,replacement,2,1000,0.1,4,10,0.42,0.43,0.969300185941311,0.2779132427043627
0,0.25,removal,3,1000,0.08,4,4,0.86,0.26,0.782046357661234,0.237446399527526
5,0.25,replacement,3,800,0.01,25,6,1.0,0.57,0.7058871375762159,0.2105508731082406
5,0.0,removal,3,800,0.01,4,7,0.82,0.26,0.6733426251063872,0.151555402954632
3,0.2,removal,2,1000,0.01,4,10,0.63,0.54,0.7574052543536114,0.2879436932136059
5,0.2,removal,1,1000,0.1,13,9,0.51,0.83,0.97724305264709,0.2674965281515357
0,0.2,removal,2,600,0.1,4,6,0.05,0.32,0.7648433305218123,0.31588187170015913
0,0.0,replacement,2,1000,0.08,13,9,0.51,0.48,0.9181217907419134,0.27471778340648123
3,0.0,replacement,1,600,0.05,25,6,0.63,0.81,0.8681771168679321,0.15053079872714448
3,0.25,replacement,3,800,0.1,25,9,1.0,0.45,0.9860693927692648,0.2965315701886566
3,0.0,removal,1,1000,0.08,25,9,0.3,0.07,0.8718550660255666,0.17721633688690264
5,0.0,replacement,3,800,0.1,7,9,0.12,0.88,0.9409670225705701,0.043693327862161735
5,0.0,removal,3,1000,0.08,7,5,0.64,0.56,0.9358460608534291,0.06101586407893311
0,0.0,removal,3,800,0.01,25,7,0.12,0.08,0.471763067589712,0.30001326585149857
5,0.25,replacement,1,800,0.08,13,10,0.07,0.86,0.8564130132915905,0.3051497763802359
5,0.0,replacement,2,1000,0.05,10,7,0.19,0.62,0.9083305020424741,0.23383760876038373
0,0.0,removal,3,1000,0.1,4,4,0.27,0.55,0.80449375317368,0.26662634112411365
0,0.25,replacement,2,800,0.05,13,5,0.72,0.1,0.7858134239025149,0.3321109047197831
5,0.0,removal,3,1000,0.08,25,4,0.73,0.83,0.8999289695423073,0.07800303927611285
5,0.25,replacement,1,1000,0.1,25,7,0.44,0.72,0.9792456500105,0.2856500698237525
5,0.25,removal,2,1000,0.05,13,9,0.09,1.0,0.9092920713224798,0.20237071812976426
3,0.0,replacement,3,1000,0.05,13,9,0.45,0.11,0.8622245090688605,0.2878219485629926
0,0.0,replacement,3,1000,0.1,10,10,0.71,0.33,0.923116210111171,0.22745740822834182
3,0.0,removal,3,800,0.01,25,9,0.71,0.83,0.7133944785854914,0.32769031494688583
5,0.0,replacement,3,1000,0.1,4,8,0.46,0.14,0.9426863558158092,0.029957717326625888
5,0.2,removal,2,1000,0.05,13,10,0.71,0.97,0.9502579012127697,0.22024389956276003
0,0.0,removal,2,800,0.1,13,10,0.99,0.96,0.9350517999689271,0.2503484667127015
5,0.0,removal,2,1000,0.05,7,6,0.92,0.86,0.9301286473130294,0.18246777830551952
0,0.0,replacement,1,1000,0.05,7,7,0.4,0.37,0.8492869297849925,0.23292473062101238
3,0.25,replacement,2,600,0.05,13,7,0.32,0.19,0.8586581049228543,0.25655199432489706
5,0.0,replacement,1,1000,0.1,25,6,0.4,0.21,0.9325124104494865,0.290661854081529
3,0.0,replacement,1,1000,0.01,13,6,0.06,0.33,0.6318653141120981,0.23087624832926157
0,0.25,replacement,1,600,0.1,10,7,0.7,0.46,0.945697378653736,0.23702073137317814
0,0.2,removal,2,800,0.05,7,9,0.98,0.61,0.882582132527646,0.29321267581318433
5,0.2,removal,2,800,0.01,7,7,0.97,0.86,0.7202589401407071,0.23398980467718844
5,0.0,replacement,1,1000,0.01,25,10,0.8,0.18,0.7193853007491218,0.3367879409043806
0,0.0,removal,2,1000,0.1,10,10,0.78,0.98,0.9452287403109735,0.24435655629191777
3,0.2,replacement,2,600,0.05,4,7,0.62,0.5,0.9223863227447925,0.2473284398914246
3,0.0,replacement,2,1000,0.08,10,10,0.98,0.08,0.900689775045774,0.2272250209200959
5,0.25,removal,2,600,0.01,7,6,0.81,0.92,0.664804784702822,0.22540240591167116
0,0.0,removal,3,1000,0.05,10,5,0.56,0.94,0.8365612368376395,0.26676310123614333
