min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
2,0.2,replacement,2,1000,0.1,7,9,0.4758480371651017,0.8270467273684787,0.9873995638816708,0.20658245024558697
0,0.2,replacement,2,800,0.08,13,6,0.650935823039279,0.6145130025483339,0.9378160484842594,0.3104014840799918
1,0.1,replacement,1,1000,0.01,13,8,0.7686340452447624,0.8821967781163711,0.7449421475100324,0.324014982692287
0,0.0,replacement,1,800,0.08,25,9,0.4815947019830831,0.4441596058941153,0.9066513080314837,0.09559853740368429
1,0.1,replacement,3,600,0.08,25,10,0.8285442604610469,0.9958534574833646,0.9649206826608007,0.30306595143500803
0,0.0,replacement,3,800,0.08,13,10,0.7908464345662158,0.40304789557534804,0.9120918036066694,0.12009073354091004
0,0.25,replacement,2,800,0.1,7,6,0.9454040386880236,0.6787555807117118,0.9634927090274628,0.2996306068932061
3,0.1,replacement,3,800,0.1,10,7,0.14157804466207313,0.9349807652079523,0.9240104620389629,0.3543442302537998
3,0.25,removal,1,800,0.01,10,6,0.7586690869476327,0.5519348832080606,0.6626402857656206,0.33991954288276893
3,0.25,replacement,2,800,0.05,13,5,0.016032250567898254,0.19078112645973255,0.49923536337117747,0.36128073671650496
0,0.1,replacement,3,1000,0.08,4,8,0.965702418791909,0.21179644843876577,0.9691167073086837,0.2428119730313788
3,0.0,replacement,3,600,0.05,7,4,0.16515775850436643,0.7483731504436864,0.7082805298500296,0.3589214646488512
1,0.0,replacement,1,600,0.01,4,6,0.003070269945254278,0.8300146429148427,0.38911755442660645,0.31362579745990893
3,0.2,removal,2,1000,0.08,13,8,0.2751485595693324,0.1871555320517755,0.908282045463283,0.4064181698691929
1,0.0,removal,3,600,0.08,10,7,0.015655471346859517,0.09714950429155067,0.6267640320745302,0.33645996318516314
2,0.2,removal,3,800,0.08,10,4,0.7083654836940585,0.5424448197167491,0.8244724427069577,0.2416200541379504
3,0.2,removal,2,1000,0.01,25,5,0.3749587984147136,0.35246330801378845,0.6063620307149049,0.4442518473637481
2,0.1,removal,1,800,0.01,13,8,0.5905034622729204,0.36516465456647484,0.6674752427843962,0.33980762399409814
2,0.25,removal,1,600,0.05,10,5,0.40638824487981595,0.6306500049816945,0.7959073116218328,0.2978722798379483
1,0.1,removal,2,600,0.1,13,10,0.5304768356024827,0.5773636194975569,0.923328395580416,0.2964482911760734
1,0.1,replacement,1,600,0.1,25,7,0.17929764198817977,0.7652695368666622,0.8410926656559337,0.2896430304079495
2,0.0,removal,3,600,0.05,25,10,0.8918307511758761,0.7037236692317534,0.8854906139808804,0.2833672947688658
2,0.25,removal,3,1000,0.08,4,9,0.12236474777708795,0.9027040451978889,0.9310387745248742,0.2376934547954187
1,0.2,removal,1,600,0.08,4,7,0.030916798976507343,0.5461148537779725,0.7793195317834412,0.3234339028453245
1,0.25,replacement,3,600,0.01,13,10,0.31422065196800797,0.7192125926198281,0.6334557351293499,0.35172132813298107
3,0.25,removal,1,1000,0.1,4,6,0.4208318125344739,0.6065174731981198,0.9516431089330145,0.26455114505725985
0,0.0,replacement,2,800,0.05,4,5,0.11589892738821517,0.8528021177656979,0.759413147198447,0.39676475075146433
0,0.2,removal,2,800,0.08,25,9,0.5822768134160643,0.015867055567171606,0.62891678163838,0.3033437357270333
3,0.25,removal,3,800,0.05,25,4,0.23638544502218917,0.5857123992502848,0.7598993504132827,0.330880823467835
3,0.25,replacement,1,1000,0.01,7,7,0.9764532464908111,0.15752738905040298,0.6973381131129801,0.31437336169852304
2,0.0,removal,3,600,0.08,25,4,0.4336524938114059,0.5903702934692177,0.7783670900354714,0.288929495709045
1,0.1,removal,3,1000,0.05,25,10,0.10392332342134192,0.4910788309063492,0.859128780765603,0.32814174201316537
3,0.25,replacement,1,600,0.01,7,6,0.3680786950784303,0.022809827270978467,0.4208153648210934,0.17453246827975244
0,0.0,replacement,2,1000,0.08,4,7,0.055201900234677304,0.4382011422623946,0.8151669136865558,0.39634321487357604
3,0.0,removal,3,600,0.01,7,6,0.9002629368192954,0.12079132741763532,0.5289325917231469,0.32287672509330323
1,0.2,replacement,3,1000,0.01,25,4,0.9149167156293296,0.14575376756539238,0.5239572659088206,0.3294235941749536
3,0.0,replacement,1,600,0.1,25,7,0.992084226101728,0.4824828461034729,0.9306936899543202,0.29679589821630203
2,0.0,replacement,1,800,0.1,25,4,0.1325436518359575,0.8993696971511089,0.8078599892779421,0.2507969097831366
1,0.25,removal,3,600,0.08,7,8,0.9944922038481183,0.8705233793129941,0.9192872224781007,0.264114164133184
0,0.25,removal,1,1000,0.08,13,5,0.8289904973280786,0.4606174668866221,0.8812496515418378,0.10298305812847475
2,0.2,replacement,1,800,0.1,25,9,0.21414930520787,0.20615709809245253,0.9028852466338119,0.23177336561238104
1,0.2,removal,1,600,0.1,7,4,0.3532317272143022,0.09699347966761018,0.6760345762558426,0.3303005506442286
3,0.1,replacement,3,600,0.01,7,7,0.4192483045995967,0.5078115212333039,0.6427153604037211,0.3141588689414657
2,0.25,replacement,3,600,0.01,10,6,0.1215982297922713,0.37058745058610176,0.532217900243364,0.3260880083889054
1,0.0,replacement,3,600,0.08,10,7,0.5270497237770146,0.46011496735547497,0.8815884396305992,0.3332724917300437
1,0.2,removal,2,800,0.01,7,8,0.08946200720627373,0.569599273270214,0.6323681385370017,0.34245370370496475
1,0.0,removal,1,1000,0.08,13,5,0.6021684683158373,0.20060086345344041,0.841431797767449,0.2767490913949412
0,0.25,replacement,2,600,0.01,25,7,0.8312429161483577,0.5980544925044413,0.6160739332681568,0.3073496707001869
0,0.25,replacement,3,1000,0.05,10,10,0.968839109133331,0.5221861938478747,0.9570682099413109,0.21510774767647578
2,0.2,replacement,2,600,0.1,4,10,0.5609901129135944,0.7203835583465277,0.9751303169669701,0.2132233670985777
2,0.2,replacement,1,600,0.08,10,8,0.5357331874353621,0.7463971905440683,0.9533210944736167,0.267197583158857
3,0.2,replacement,1,1000,0.08,7,6,0.18498429791556048,0.6204973801974742,0.9242295791041806,0.34563645300551327
0,0.25,replacement,1,800,0.1,4,5,0.6034853999024072,0.9633158993501656,0.9343100789481719,0.14577408972489114
1,0.25,replacement,2,800,0.05,4,7,0.27036448602910235,0.26749366054985946,0.8581335756871967,0.32024746500368195
1,0.25,removal,3,600,0.05,25,7,0.5226187855783635,0.9281974305151299,0.862532684241797,0.29024024830832085
3,0.2,replacement,3,800,0.08,13,9,0.4694724945988602,0.4762637151623381,0.9729724547255189,0.3302235156404505
3,0.0,replacement,2,1000,0.08,13,4,0.8642086833576603,0.2793891595951825,0.8381484088415521,0.3748522034778329
0,0.0,removal,1,600,0.08,4,8,0.2027712110476485,0.7867676943512321,0.8768387236203211,0.1068837670080669
1,0.0,replacement,1,600,0.1,13,5,0.3117216578108071,0.5894163277561282,0.8447779809707285,0.2636664614315436
3,0.25,replacement,1,800,0.1,7,10,0.6674484957704157,0.09144245825576847,0.9654961730929928,0.3012354012798051
1,0.25,removal,3,1000,0.05,4,10,0.6350130701963816,0.9614748117630769,0.9285995591473358,0.28992054591083605
0,0.0,removal,2,1000,0.01,25,6,0.7906885961858205,0.7795785319173427,0.6245837770454444,0.39227862697468674
3,0.1,replacement,3,800,0.1,10,7,0.05038052822008732,0.32072795246359065,0.7875198033801729,0.32921514500743865
0,0.25,replacement,2,600,0.1,4,9,0.927805308795228,0.05332938924488606,0.8811002367772426,0.26818718662067964
1,0.0,removal,3,1000,0.05,10,4,0.7514981459363659,0.22680370932797334,0.7381894099031154,0.3409966565685185
2,0.25,removal,1,1000,0.05,10,8,0.40666593024417685,0.7362421936263472,0.925674926324713,0.22472044438897965
1,0.2,replacement,3,600,0.08,25,8,0.9105139662983306,0.6366456328893668,0.9536325519571093,0.30236769550511844
1,0.0,replacement,2,600,0.05,7,10,0.17861907224953844,0.7022559331817169,0.8485200533588635,0.32472527352363256
2,0.0,removal,3,1000,0.01,25,8,0.9908659721844133,0.9017454249622141,0.7279292792440898,0.3435212073604008
3,0.1,replacement,2,1000,0.1,4,7,0.08432837988895558,0.5586287579063884,0.9128096581360514,0.3506717515840502
1,0.2,replacement,3,600,0.1,10,7,0.42740696845899095,0.32214579476540983,0.9271577715352586,0.32153360935431174
2,0.25,removal,2,600,0.01,13,7,0.4449098189069831,0.5605657309000789,0.6372732388855371,0.26641279324946554
1,0.1,replacement,2,1000,0.01,25,10,0.7796266943192518,0.15904176346687238,0.6985951637086854,0.3090865947371878
3,0.0,removal,2,1000,0.05,13,7,0.5752326644995354,0.6254805995607735,0.916182156602076,0.3739122056322912
0,0.2,removal,3,800,0.08,25,6,0.1333438308565471,0.9025921575416374,0.858571686944691,0.15069169435950958
3,0.2,replacement,3,800,0.1,7,4,0.9880546942417401,0.5994297307108383,0.927734953539105,0.3479042967744599
0,0.2,removal,1,800,0.05,7,7,0.2666325274699817,0.6508231150429913,0.8593358470464463,0.13183327677153678
0,0.25,replacement,3,1000,0.01,4,10,0.1274182649251343,0.5531860329090423,0.657146670806691,0.2907975644258548
2,0.1,replacement,2,800,0.01,7,9,0.2709072263999712,0.4750857208623982,0.6855073144916664,0.2369562281773483
1,0.2,replacement,1,1000,0.1,4,7,0.9251453411605104,0.8519934415095836,0.9864674633677949,0.2569951193872776
1,0.1,replacement,2,1000,0.05,25,6,0.8255354978831659,0.50723884699886,0.9317950248991557,0.3117207923554248
1,0.2,removal,3,1000,0.1,10,7,0.8507753553122996,0.9441053916647233,0.9575624658364902,0.2379915144020336
0,0.0,replacement,1,600,0.05,7,9,0.877243074158407,0.534472006229824,0.8566013687989409,0.1291975575363522
3,0.0,removal,2,1000,0.08,10,4,0.10138124043966057,0.8767475054182725,0.8075873920686423,0.40238678796772753
3,0.1,removal,3,1000,0.1,4,9,0.19933028801436437,0.1994678869750992,0.9199427126019687,0.3437621419723912
1,0.2,removal,1,600,0.08,7,6,0.24185889054949627,0.13748323428513953,0.7771510138427439,0.3138159281417079
1,0.1,removal,2,1000,0.01,25,9,0.6078486384426998,0.9081289619693096,0.7202478493842414,0.3371441639461701
3,0.0,removal,2,800,0.1,4,5,0.7273559328336812,0.391120561964567,0.9050208216927387,0.37801278029080276
2,0.2,removal,1,800,0.08,13,10,0.9990064469432531,0.261222119563536,0.9313635117623206,0.199723438399383
3,0.25,replacement,2,600,0.1,25,4,0.6370533997323291,0.24997978678559374,0.8386429159793409,0.3941357473273088
3,0.25,replacement,2,1000,0.1,13,10,0.26180448368409936,0.573229647463191,0.9739306236833665,0.37238866609938903
2,0.2,removal,1,600,0.08,13,9,0.5910493151441472,0.8613046922023124,0.9310396184878762,0.18635786283606293
1,0.2,replacement,1,800,0.01,4,10,0.9663045306127116,0.15234727785634528,0.6180911783267484,0.319160859476351
3,0.0,removal,1,600,0.01,13,8,0.04041757834857851,0.4424154396343669,0.578663593211074,0.34567623830093164
2,0.25,removal,1,1000,0.08,13,10,0.04949938818338229,0.4721612994511426,0.8864390926877845,0.2748134841265194
3,0.2,removal,3,800,0.08,25,9,0.07133786989062951,0.7587580346572618,0.894599123141132,0.31022193324437575
3,0.25,removal,2,800,0.01,13,4,0.7110489886954559,0.21765910640589192,0.5057756721964243,0.41699699861128425
0,0.25,replacement,3,1000,0.05,10,5,0.711287785713953,0.780898467256165,0.8955368186067301,0.24553794541588914
1,0.1,replacement,1,800,0.08,10,7,0.877138379037091,0.5242794980890082,0.9671640388590822,0.24981165064425892
3,0.0,replacement,2,600,0.1,13,4,0.06634504460539192,0.6899618155441576,0.7334608873780101,0.42674390305989773
1,0.0,replacement,1,600,0.08,7,6,0.9568010341551174,0.03984311003339913,0.6761257064892522,0.30696243852654326
1,0.1,removal,1,600,0.05,25,8,0.04728645119192021,0.7805068850359036,0.7507597343665776,0.319495203232786
3,0.2,replacement,2,800,0.05,13,7,0.3298317638673598,0.8062151665141049,0.9237986754754554,0.3826202440154878
1,0.25,removal,3,800,0.08,7,7,0.7524971580953956,0.439808811000181,0.9206657561160652,0.2630964959852329
2,0.0,replacement,1,1000,0.08,13,10,0.20873003087397834,0.03778924735014866,0.7841199630190596,0.2961203932631149
1,0.0,removal,1,1000,0.01,25,10,0.10377643923752755,0.8872624038376862,0.6842844664990748,0.3358246109268609
2,0.2,replacement,1,800,0.05,25,7,0.9607298158617854,0.23689272711728093,0.9211793581351582,0.2537553521995669
