min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
0,0.25,replacement,4,1000,0.005,10,10,0.48,0.29,0.594770422583234,0.19926591882174483
0,0.0,removal,4,600,0.005,7,10,0.99,0.19,0.4832432275910695,0.25067501075010823
0,0.25,replacement,5,800,0.03,4,10,0.53,0.27,0.8632084503760136,0.20398226020914734
1,0.25,removal,2,1000,0.05,4,9,0.24,0.92,0.9415842232357443,0.09160221790649514
3,0.0,removal,2,800,0.03,4,9,0.29,0.95,0.8939729468313162,0.2191810032856497
0,0.2,replacement,3,800,0.005,10,10,0.38,0.27,0.536652510280182,0.1754737469165013
1,0.2,replacement,1,800,0.03,4,8,0.77,0.17,0.8532526714933781,0.20416711208768346
1,0.25,replacement,2,800,0.005,25,9,0.3,0.19,0.519304647112266,0.21436346697914443
3,0.2,removal,2,1000,0.03,10,8,0.32,0.25,0.8670646426261721,0.20901898954784148
5,0.2,removal,5,800,0.005,13,7,0.99,0.43,0.6267358733215129,0.28149129105959847
3,0.0,removal,5,600,0.05,7,6,0.22,0.48,0.8464973686172067,0.30891554388426323
3,0.0,replacement,5,800,0.05,4,10,0.78,0.66,0.93587205621365,0.3360674939816629
5,0.25,replacement,5,1000,0.03,10,9,0.69,0.66,0.9540025658646824,0.2967940780462961
1,0.25,replacement,3,800,0.01,10,9,0.53,0.19,0.6287141170473005,0.25997145751847694
5,0.25,removal,1,600,0.03,25,8,0.18,0.66,0.8557604760738573,0.3135375657711962
0,0.0,replacement,3,600,0.03,4,8,0.44,0.27,0.7482816428954617,0.1510916901876188
1,0.25,replacement,1,800,0.01,25,6,0.7,0.43,0.623641827184209,0.23620924789552145
3,0.25,replacement,2,800,0.03,13,8,0.48,0.99,0.9129476887872027,0.2058568071943837
0,0.25,removal,1,1000,0.005,7,7,0.52,0.69,0.6145234761760996,0.27696914727755384
1,0.25,replacement,5,1000,0.005,4,10,0.66,0.99,0.6505990127078023,0.18771772410613385
0,0.2,removal,2,600,0.05,10,10,0.92,0.33,0.8679886469735552,0.3207627805715656
5,0.0,removal,2,600,0.05,4,9,0.46,0.73,0.9204929761724199,0.2880132206140694
3,0.25,removal,2,600,0.005,7,6,0.54,0.79,0.5738853574060301,0.278641241481672
5,0.2,removal,3,800,0.05,25,7,0.77,0.62,0.9394006622044523,0.16762819838599818
1,0.2,removal,5,600,0.05,4,9,0.31,0.12,0.7989592758384461,0.0873768309525258
5,0.25,replacement,2,800,0.01,7,6,0.83,0.41,0.6939269973951857,0.28130154014026276
3,0.2,replacement,4,600,0.03,25,9,0.68,0.05,0.7565589044360916,0.28571594147890855
1,0.25,removal,4,1000,0.05,4,9,0.32,0.38,0.921635107854804,0.22222909617586573
1,0.25,replacement,2,1000,0.03,10,7,0.65,0.34,0.8924980266475551,0.18691426838961978
1,0.25,removal,3,800,0.005,10,8,0.08,0.08,0.45197800571074753,0.2500994012432801
1,0.2,replacement,4,800,0.01,10,9,0.2,0.37,0.652825563576817,0.20493533629048288
5,0.25,replacement,3,1000,0.01,25,6,0.47,0.75,0.7312851002466962,0.21515867780071019
5,0.0,replacement,4,1000,0.005,13,6,0.07,0.36,0.5847361513265934,-0.04923001964368856
5,0.0,removal,1,1000,0.01,7,6,1.0,0.12,0.655017102714962,0.32286184189679523
5,0.2,replacement,3,1000,0.05,25,6,0.69,0.4,0.9506681558016203,0.14645445034758509
1,0.2,removal,2,800,0.01,13,8,0.68,0.64,0.7111905289977063,0.23413380392209515
1,0.2,removal,3,800,0.005,25,6,0.93,0.05,0.38417569803798723,0.2077021493790664
0,0.2,removal,3,800,0.05,10,6,0.86,0.18,0.8040743928994167,0.0917356488321639
3,0.0,removal,5,1000,0.03,25,9,0.54,0.54,0.9051234588764077,0.3423024848774021
0,0.25,replacement,2,1000,0.01,25,6,0.07,0.21,0.44628976503299744,0.2977354445229069
0,0.2,removal,1,1000,0.03,25,10,0.93,0.84,0.9145944740288782,0.17420258805814193
3,0.0,replacement,2,600,0.01,25,6,0.53,0.79,0.6533356427487601,0.27326563416188665
5,0.0,removal,3,600,0.005,4,7,0.86,0.59,0.5966012729225303,0.22101632060926124
5,0.25,removal,1,1000,0.01,4,10,0.55,0.09,0.7113619206497179,0.3013861877548042
1,0.25,removal,3,600,0.005,7,10,0.29,0.11,0.46665495082428043,0.2577381167646683
1,0.2,removal,1,600,0.005,25,6,0.37,0.16,0.44523918171301824,0.22187584403038485
5,0.0,removal,2,800,0.05,25,6,0.17,0.57,0.8822907507574931,0.3034447093101359
1,0.0,replacement,4,800,0.03,7,6,0.93,0.8,0.8495923772417988,0.24926008933298816
0,0.25,replacement,5,1000,0.03,25,6,0.09,0.75,0.6385827752598088,0.211936588420918
3,0.0,removal,3,1000,0.05,10,6,0.55,0.98,0.9325174494361103,0.3663068357291652
1,0.0,replacement,5,800,0.005,7,7,0.56,0.69,0.5976105443128454,0.16372853851688418
3,0.2,replacement,1,1000,0.03,4,10,0.95,0.73,0.9514737563912016,0.13294797720798435
3,0.25,replacement,3,600,0.005,10,10,0.49,0.65,0.5505868150347648,0.34241088633777084
0,0.0,removal,2,1000,0.03,13,7,0.06,0.33,0.7551651039737217,0.35142508540883954
3,0.25,removal,5,600,0.05,25,10,0.54,0.68,0.9193617154498139,0.32519507296035477
1,0.25,removal,5,1000,0.005,7,6,0.77,1.0,0.622248433360828,0.17955831101344943
0,0.0,removal,5,600,0.05,25,8,0.07,0.17,0.7292050464125825,0.23152975014003363
3,0.25,replacement,3,800,0.01,7,8,0.6,0.2,0.6497935628805399,0.3434792783287457
3,0.2,removal,2,800,0.005,25,7,0.68,0.99,0.6458718769367768,0.28615601794478485
1,0.0,removal,4,600,0.005,10,6,0.69,0.91,0.5512993727221691,0.2712483578101793
1,0.25,replacement,4,600,0.01,13,10,0.71,0.64,0.6730153667425938,0.20423105363216354
1,0.25,removal,4,1000,0.01,25,6,0.99,0.84,0.7143522600966795,0.28473843253904396
5,0.2,removal,3,800,0.01,7,10,0.08,0.68,0.728662357822785,0.22434342583128708
0,0.0,replacement,3,1000,0.03,4,6,0.1,0.92,0.8104483789957325,0.15694041798953373
1,0.2,removal,4,800,0.05,13,10,0.48,0.84,0.9349639564034948,0.243037752750905
3,0.25,replacement,3,1000,0.005,7,7,0.54,0.66,0.6057448496044706,0.36013308651025566
5,0.25,removal,1,800,0.03,4,8,0.4,0.78,0.906642549960271,0.30160638442168297
1,0.2,removal,2,800,0.01,25,6,0.39,0.67,0.6686203188031025,0.2541272196019658
3,0.2,removal,3,800,0.05,4,9,0.15,0.74,0.9128170555252818,0.3691135550074248
5,0.25,replacement,4,600,0.01,13,9,0.23,0.9,0.6804525620615074,-0.04389982900880729
0,0.2,removal,4,1000,0.005,4,7,0.3,0.74,0.5998750301006315,0.26878546362105915
5,0.25,replacement,3,800,0.01,25,9,0.4,0.21,0.7090290780642405,0.17720192824778802
1,0.25,removal,5,800,0.05,7,9,0.57,0.05,0.7527729832725076,0.08602057435493637
1,0.0,replacement,2,800,0.01,13,9,0.6,0.49,0.7004909088808002,0.25316601939918726
3,0.0,replacement,5,600,0.01,7,8,0.6,0.89,0.689798664450962,0.3431298452667265
5,0.25,removal,3,800,0.005,7,7,0.9,0.49,0.6423857969305289,0.2262182103267385
3,0.0,removal,2,1000,0.01,10,10,0.2,0.13,0.6735726789369169,0.25660146796937733
3,0.2,replacement,5,600,0.03,4,9,0.35,0.14,0.8186763218923792,0.24256526051669092
3,0.0,removal,2,600,0.01,7,6,0.48,0.51,0.6357733381415007,0.2826488598649227
5,0.0,replacement,5,800,0.05,10,7,0.42,0.49,0.9286788142157207,0.2898978642763551
5,0.2,removal,3,800,0.005,13,8,0.34,0.32,0.6322794186860785,0.22003019246239552
0,0.0,removal,1,600,0.005,4,9,0.09,0.24,0.47502270884720876,0.259498967882439
3,0.0,replacement,5,600,0.05,13,7,0.12,0.96,0.8660503282778909,0.3454553929449442
5,0.0,removal,1,800,0.005,10,9,0.15,0.74,0.6474438593552807,0.3478210057127632
3,0.2,removal,2,600,0.03,10,7,0.37,0.06,0.679612210387142,0.22917824610181325
0,0.2,removal,1,800,0.005,10,10,0.62,0.38,0.5946654326593173,0.27137061529658646
3,0.0,replacement,1,600,0.005,25,9,0.39,0.67,0.6094190021605108,0.287896738148949
1,0.25,replacement,3,1000,0.005,10,7,0.88,0.56,0.583363602587943,0.27845100600489714
3,0.0,replacement,1,1000,0.01,10,7,0.3,0.53,0.7285265684781577,0.26904485857773075
5,0.2,replacement,1,800,0.01,25,7,0.88,0.46,0.7298843549148535,0.3081483028031754
0,0.25,removal,5,600,0.01,25,10,0.18,0.62,0.6541279892377957,0.27633217802749654
1,0.0,removal,4,600,0.03,10,8,0.88,0.37,0.8076136410606559,0.26541728002216913
3,0.0,replacement,1,800,0.05,25,7,0.63,0.2,0.8813900312328738,0.22323801663421572
0,0.0,removal,4,1000,0.05,10,7,0.51,0.14,0.8132859864245876,0.2584893273797547
3,0.25,removal,5,1000,0.005,10,7,0.39,0.59,0.646637436497721,0.3231163155687301
3,0.0,removal,2,600,0.005,4,9,0.23,0.5,0.5818325925288236,0.2812939445058116
5,0.25,removal,5,800,0.01,7,6,0.76,0.28,0.6821286113263825,0.2992520057933231
5,0.0,replacement,5,1000,0.01,4,7,0.47,0.16,0.6892252898175444,0.31852924570791463
5,0.2,removal,5,1000,0.01,25,9,0.8,0.67,0.7918539021917453,0.29379736451520944
5,0.0,removal,3,800,0.03,10,8,0.05,0.89,0.8198845962703141,0.18890999332361813
1,0.2,removal,2,1000,0.03,25,8,0.09,0.59,0.8454519418359734,0.1971440612173847
3,0.2,replacement,2,600,0.01,7,6,0.29,0.7,0.6165199967480339,0.27405051783046364
0,0.25,removal,3,600,0.01,10,6,0.15,0.79,0.5967792492489947,0.1484818108740077
1,0.0,replacement,3,1000,0.03,4,8,0.47,0.8,0.8884546949206414,0.23507414904492663
1,0.25,replacement,4,800,0.05,25,9,0.83,0.52,0.9505038577425279,0.0985351177069278
1,0.0,replacement,2,600,0.01,25,7,0.33,0.75,0.6484538788084906,0.2416889415223098
1,0.0,removal,5,600,0.05,7,9,0.92,0.07,0.7396324561334361,0.11859943759649616
3,0.0,removal,3,600,0.05,13,10,0.6,0.61,0.9084884511371777,0.3904441011323553
3,0.0,replacement,2,600,0.005,7,7,0.83,0.36,0.5550274184792697,0.27986656906219154
3,0.0,removal,4,600,0.01,4,7,0.71,0.79,0.6607399123387342,0.3982150967291035
