leaves,trees,FP_type,learn_rate,state,accuracy_train,accuracy_test,actual_test_size
10,800,3,0.2,2,0.8237,0.4026,0.1864
4,500,3,0.02,1,0.6728,0.3321,0.1635
4,200,3,0.14,1,0.7568,0.3572,0.1635
6,1600,3,0.14,2,0.8322,0.3648,0.1864
10,1400,3,0.06,1,0.8068,0.4054,0.1635
4,1400,3,0.02,3,0.7498,0.449,0.1647
10,200,3,0.14,2,0.7515,0.4543,0.1864
10,1600,3,0.6,3,0.8624,0.2281,0.1647
6,100,3,0.08,3,0.6568,0.4064,0.1647
8,1400,3,0.4,2,0.8478,0.3064,0.1864
6,1000,3,0.02,2,0.7203,0.4782,0.1864
8,200,3,0.06,3,0.6932,0.432,0.1647
4,1000,3,0.6,1,0.8529,0.3029,0.1635
10,600,3,0.14,1,0.8089,0.381,0.1635
6,1600,3,0.12,2,0.8298,0.3936,0.1864
4,1000,3,0.1,3,0.8196,0.4135,0.1647
10,1000,3,0.06,3,0.7974,0.4298,0.1647
8,100,3,0.1,2,0.6705,0.4687,0.1864
6,1000,3,0.4,3,0.8534,0.2521,0.1647
4,1600,3,0.12,3,0.8399,0.3708,0.1647
10,1200,3,0.04,1,0.7843,0.3979,0.1635
8,1200,3,0.1,2,0.8161,0.4311,0.1864
6,100,3,0.14,2,0.6987,0.4485,0.1864
10,200,3,0.14,1,0.7574,0.3523,0.1635
10,1400,3,0.4,3,0.8556,0.2605,0.1647
8,800,3,0.8,2,0.8523,0.1473,0.1864
10,400,3,0.04,1,0.7112,0.3573,0.1635
4,200,3,0.2,2,0.7738,0.4203,0.1864
6,300,3,0.1,2,0.7524,0.4638,0.1864
10,1600,3,0.4,1,0.8509,0.3734,0.1635
8,200,3,0.12,3,0.7414,0.4335,0.1647
8,1400,3,0.6,2,0.8519,0.1253,0.1864
10,1600,3,0.4,3,0.8569,0.2565,0.1647
10,300,3,0.04,1,0.6866,0.3401,0.1635
4,1600,3,0.04,3,0.8005,0.4354,0.1647
4,500,3,0.2,1,0.8171,0.3915,0.1635
8,1400,3,0.12,2,0.8247,0.4208,0.1864
10,300,3,0.1,3,0.7586,0.4446,0.1647
10,200,3,0.04,1,0.6519,0.315,0.1635
10,500,3,0.12,3,0.798,0.4455,0.1647
4,600,3,0.8,1,0.8524,0.3207,0.1635
4,200,3,0.4,1,0.8123,0.3872,0.1635
4,500,3,0.02,1,0.6728,0.3321,0.1635
6,1200,3,0.1,2,0.8178,0.426,0.1864
10,800,3,0.04,2,0.7548,0.4902,0.1864
6,200,3,0.8,2,0.8322,0.2104,0.1864
10,500,3,0.4,2,0.832,0.3412,0.1864
6,1400,3,0.6,2,0.8524,0.2041,0.1864
8,400,3,0.4,3,0.8395,0.3977,0.1647
10,400,3,0.4,3,0.8352,0.3369,0.1647
4,200,3,0.6,3,0.8341,0.3666,0.1647
8,200,3,0.12,3,0.7414,0.4335,0.1647
10,100,3,0.2,3,0.7327,0.4531,0.1647
6,1200,3,0.04,3,0.7867,0.455,0.1647
8,1600,3,0.06,2,0.8094,0.4285,0.1864
10,300,3,0.14,1,0.7801,0.3613,0.1635
4,300,3,0.8,1,0.8445,0.3518,0.1635
4,1600,3,0.04,3,0.8005,0.4354,0.1647
10,100,4,0.1,2,0.7132,0.472,0.1506
6,600,4,0.8,1,0.8859,0.3408,0.1818
6,1200,4,0.02,2,0.7914,0.4872,0.1506
6,800,4,0.2,1,0.8767,0.4001,0.1818
8,1200,4,0.4,2,0.8831,0.323,0.1506
6,1200,4,0.8,1,0.8877,0.3354,0.1818
6,200,4,0.8,2,0.8734,0.258,0.1506
10,1600,4,0.6,1,0.8873,0.3616,0.1818
8,500,4,0.02,2,0.7152,0.4602,0.1506
4,500,4,0.14,2,0.8524,0.4614,0.1506
10,600,4,0.06,1,0.8253,0.3773,0.1818
4,300,4,0.4,2,0.8676,0.4727,0.1506
10,100,4,0.08,1,0.7085,0.3186,0.1818
6,100,4,0.1,1,0.7266,0.3336,0.1818
10,1000,4,0.02,2,0.7755,0.4992,0.1506
4,500,4,0.6,2,0.881,0.4204,0.1506
8,400,4,0.1,3,0.8391,0.385,0.2079
8,500,4,0.1,3,0.8495,0.3907,0.2079
4,1600,4,0.4,3,0.8939,0.4034,0.2079
4,600,4,0.08,3,0.8509,0.4112,0.2079
4,1200,4,0.02,1,0.7973,0.3671,0.1818
10,600,4,0.6,3,0.8909,0.3821,0.2079
8,800,4,0.4,2,0.8802,0.3285,0.1506
6,1000,4,0.14,3,0.881,0.3607,0.2079
8,200,4,0.4,3,0.8696,0.3159,0.2079
4,300,4,0.02,3,0.6957,0.3034,0.2079
10,1200,4,0.4,2,0.8824,0.4242,0.1506
10,100,4,0.8,2,0.8531,0.3236,0.1506
4,300,4,0.8,1,0.8824,0.3099,0.1818
6,100,4,0.2,3,0.7962,0.3624,0.2079
10,1200,4,0.12,3,0.8803,0.3864,0.2079
8,1200,4,0.4,2,0.8831,0.323,0.1506
10,1000,4,0.02,2,0.7755,0.4992,0.1506
8,200,4,0.02,3,0.6641,0.3079,0.2079
6,1000,4,0.1,3,0.8743,0.4033,0.2079
6,500,4,0.14,3,0.8636,0.3523,0.2079
10,1000,4,0.14,3,0.8787,0.3734,0.2079
8,100,4,0.06,2,0.6629,0.4375,0.1506
10,500,4,0.4,1,0.8788,0.3709,0.1818
10,800,4,0.6,2,0.8822,0.336,0.1506
8,300,4,0.6,2,0.8729,0.2737,0.1506
6,1600,4,0.8,3,0.8951,0.249,0.2079
8,400,4,0.14,2,0.8435,0.4586,0.1506
8,300,4,0.06,2,0.7671,0.4611,0.1506
6,1000,4,0.2,3,0.8856,0.4056,0.2079
4,300,4,0.4,1,0.8735,0.2821,0.1818
4,1000,4,0.8,2,0.8857,0.3251,0.1506
8,400,4,0.02,3,0.7201,0.3276,0.2079
6,600,4,0.6,3,0.8914,0.2591,0.2079
8,1600,4,0.6,3,0.8946,0.3749,0.2079
10,1000,4,0.4,3,0.891,0.3059,0.2079
10,500,4,0.04,1,0.7848,0.3467,0.1818
6,500,4,0.2,2,0.8628,0.4268,0.1506
8,100,4,0.1,3,0.742,0.3362,0.2079
8,500,4,0.06,3,0.8221,0.3731,0.2079
4,1400,4,0.08,3,0.8771,0.4388,0.2079
4,400,4,0.6,1,0.8819,0.2839,0.1818
4,800,4,0.12,1,0.8672,0.4159,0.1818
4,800,4,0.8,1,0.8871,0.2912,0.1818
6,1600,4,0.2,2,0.88,0.4258,0.1506
4,1600,4,0.14,2,0.877,0.4436,0.1506
10,1200,4,0.1,1,0.8707,0.4309,0.1818
6,400,4,0.1,3,0.8435,0.3786,0.2079
8,100,4,0.14,3,0.77,0.311,0.2079
8,400,4,0.2,3,0.8695,0.3521,0.2079
10,300,4,0.06,2,0.7699,0.4829,0.1506
6,500,4,0.08,1,0.8307,0.3772,0.1818
10,600,4,0.08,2,0.8343,0.483,0.1506
8,300,4,0.2,1,0.8523,0.4403,0.1818
4,600,4,0.8,2,0.8839,0.3234,0.1506
8,600,4,0.04,2,0.7904,0.488,0.1506
8,500,4,0.14,3,0.8635,0.3625,0.2079
10,800,4,0.6,2,0.8822,0.336,0.1506
4,400,4,0.14,3,0.8577,0.3677,0.2079
6,300,4,0.14,3,0.8451,0.3424,0.2079
6,200,4,0.04,3,0.7228,0.3052,0.2079
10,200,4,0.8,3,0.8842,0.2814,0.2079
8,1000,4,0.02,1,0.7855,0.3779,0.1818
