leaves,trees,FP_type,state,accuracy_train,accuracy_test
8.0,150.0,5.0,1.0,0.6724922530040247,0.45203249289645386
6.0,200.0,2.0,2.0,0.7687065159929778,0.4512928294841959
8.0,1000.0,5.0,1.0,0.6760923368266284,0.4505455336787537
8.0,1000.0,5.0,1.0,0.6760923368266283,0.4505455336787537
10.0,250.0,1.0,2.0,0.6498530213855684,0.45010387799254004
8.0,250.0,8.0,1.0,0.6457551392564965,0.44959474717544023
8.0,150.0,8.0,1.0,0.6466041382228265,0.44936308840244155
8.0,150.0,8.0,1.0,0.6466041382228265,0.4493630884024413
10.0,800.0,1.0,2.0,0.6518716985062235,0.4489368730717763
6.0,50.0,2.0,2.0,0.7619295347104171,0.44864496308155954
8.0,100.0,5.0,1.0,0.6719810003830294,0.44854048590649775
10.0,600.0,1.0,2.0,0.6512946783643163,0.4481036390971541
8.0,800.0,5.0,1.0,0.6764332396203577,0.44747636707968197
8.0,800.0,5.0,1.0,0.6764332396203577,0.44747636707968186
8.0,800.0,5.0,1.0,0.6764332396203577,0.4474763670796815
6.0,500.0,2.0,2.0,0.7683667750478964,0.44734006023667894
4.0,50.0,11.0,3.0,0.6831333941030198,0.44729048444651176
8.0,400.0,5.0,1.0,0.6743974971557443,0.44697694899410445
4.0,100.0,7.0,3.0,0.5942318316106889,0.4461639311929182
4.0,400.0,7.0,3.0,0.5950145842709433,0.4457672025174877
4.0,150.0,11.0,3.0,0.6845502310774909,0.4456665838342554
4.0,150.0,1.0,1.0,0.8278941234758314,0.4432444212697054
4.0,150.0,1.0,1.0,0.8278941234758314,0.4432444212697052
4.0,150.0,7.0,3.0,0.593081479585315,0.44288619010101204
4.0,300.0,7.0,3.0,0.5940926658296188,0.4427546765481073
10.0,50.0,8.0,1.0,0.6107654738977379,0.4424868921086005
4.0,600.0,7.0,3.0,0.5954384117980276,0.4423977459233772
8.0,50.0,5.0,1.0,0.6660119735324639,0.44228693642068495
8.0,800.0,2.0,2.0,0.7097132056153888,0.44124169364767696
4.0,900.0,3.0,3.0,0.5561237018569234,0.43845945684725696
4.0,900.0,3.0,3.0,0.5561237018569234,0.43845945684725696
4.0,900.0,3.0,3.0,0.5561237018569234,0.43845945684725685
4.0,700.0,2.0,1.0,0.8327972530307602,0.4382492866031531
4.0,400.0,2.0,1.0,0.8311855272605863,0.43813963380642174
4.0,700.0,11.0,1.0,0.6909420444395775,0.4380662624432209
4.0,400.0,11.0,1.0,0.691489547407259,0.4376590556712052
10.0,600.0,8.0,1.0,0.6136896792564546,0.4376014920761706
4.0,600.0,11.0,1.0,0.6910640566232588,0.4374737242814809
10.0,500.0,8.0,1.0,0.6134826010602578,0.4372385766621415
4.0,1000.0,1.0,1.0,0.8283477788873719,0.4367993838348313
4.0,1000.0,1.0,1.0,0.8283477788873719,0.4367993838348313
4.0,1000.0,1.0,1.0,0.8283477788873719,0.4367993838348311
8.0,250.0,2.0,2.0,0.7100218475794309,0.43671428971576964
4.0,250.0,11.0,1.0,0.6918197304415288,0.435811493313087
10.0,300.0,8.0,1.0,0.6140299374795865,0.4356241867035304
4.0,800.0,1.0,1.0,0.8284647021100557,0.4353676633338116
4.0,300.0,2.0,1.0,0.8309586280847788,0.4351528071104379
4.0,600.0,3.0,3.0,0.5558566211599799,0.4350438860364768
4.0,300.0,3.0,2.0,0.5653346741986862,0.4349412934874577
4.0,300.0,3.0,2.0,0.5653346741986862,0.4349412934874577
4.0,200.0,2.0,1.0,0.8295112690235855,0.4344118265992676
4.0,250.0,3.0,2.0,0.5647354394646876,0.43343122194533734
10.0,400.0,5.0,1.0,0.6380397819690924,0.43296900698386
10.0,200.0,8.0,1.0,0.612712081194807,0.43194070902438475
4.0,200.0,11.0,1.0,0.6905966230022433,0.43167674927126787
10.0,700.0,2.0,2.0,0.661978585094242,0.4310812092452918
10.0,150.0,8.0,1.0,0.6130356660085009,0.43098627842071846
10.0,150.0,8.0,1.0,0.6130356660085008,0.43098627842071824
4.0,100.0,11.0,1.0,0.690216916472951,0.43043155489093354
10.0,400.0,2.0,2.0,0.6638738710519607,0.4302286638809798
10.0,900.0,2.0,2.0,0.661842752812104,0.42935262193540946
10.0,300.0,2.0,2.0,0.6642788243877039,0.4266545827770617
6.0,50.0,11.0,3.0,0.6119206508413946,0.4238531645964938
4.0,100.0,2.0,1.0,0.8280780562410741,0.42272489048252837
4.0,100.0,2.0,1.0,0.8280780562410741,0.42272489048252815
4.0,50.0,3.0,2.0,0.5643396974591486,0.42255283984421
6.0,600.0,11.0,3.0,0.6130987698996255,0.4222848174258488
6.0,600.0,11.0,3.0,0.6130987698996255,0.42228481742584867
6.0,400.0,2.0,1.0,0.7648493637018823,0.4222468404110348
4.0,500.0,4.0,1.0,0.7801196219923694,0.42149131350901115
6.0,400.0,1.0,1.0,0.7579920083013301,0.4212753769722464
4.0,400.0,4.0,1.0,0.7797613557755204,0.42024539664150884
6.0,1000.0,2.0,1.0,0.7641586531465878,0.4195268457872384
6.0,800.0,1.0,1.0,0.7571654967796807,0.4189412059712305
6.0,500.0,1.0,1.0,0.757547235640598,0.4186374719236343
6.0,250.0,1.0,1.0,0.7557342801032505,0.4182357018112751
6.0,250.0,1.0,1.0,0.7557342801032505,0.418235701811275
6.0,700.0,7.0,3.0,0.5214825811094546,0.41767123149935503
4.0,900.0,7.0,2.0,0.6060997699786226,0.4172891495323998
4.0,900.0,7.0,2.0,0.6060997699786228,0.4172891495323995
6.0,1000.0,11.0,1.0,0.6142784695044546,0.41706551876139997
6.0,1000.0,7.0,3.0,0.5218802988577678,0.41675285864569545
6.0,1000.0,7.0,3.0,0.5218802988577678,0.4167528586456952
6.0,300.0,7.0,3.0,0.5196503124110929,0.41638547063930975
6.0,300.0,7.0,3.0,0.5196503124110929,0.41638547063930953
4.0,200.0,4.0,1.0,0.779479671674689,0.4162234650500567
4.0,50.0,4.0,1.0,0.7816300387113174,0.415920998061034
6.0,600.0,3.0,2.0,0.4949194528472046,0.4144827207489592
4.0,500.0,7.0,2.0,0.6063795847288584,0.41395505865103766
6.0,900.0,3.0,2.0,0.49409308311132116,0.4135204901311742
6.0,150.0,7.0,3.0,0.5184243993171398,0.4130817016403937
6.0,1000.0,3.0,2.0,0.49461015565704547,0.41268907802026356
6.0,400.0,3.0,3.0,0.4912255689416908,0.41215760548158353
4.0,150.0,4.0,1.0,0.7769069563084172,0.41193116144114295
6.0,250.0,3.0,2.0,0.4938562676310938,0.41188750961408593
6.0,250.0,3.0,2.0,0.4938562676310939,0.4118875096140858
6.0,1000.0,3.0,3.0,0.4908012884434614,0.41169823423730334
6.0,200.0,11.0,1.0,0.6132969458436215,0.4106467036117596
6.0,100.0,4.0,1.0,0.7048377379086713,0.4102025396088743
6.0,100.0,4.0,1.0,0.7048377379086713,0.4102025396088739
6.0,150.0,3.0,2.0,0.495215848913799,0.4101425083822555
6.0,150.0,3.0,3.0,0.4887414057099593,0.40907451407233253
6.0,900.0,4.0,1.0,0.7049599125507788,0.40829626747511893
6.0,150.0,11.0,1.0,0.6125624279707109,0.4077192173739198
8.0,800.0,3.0,2.0,0.45441836089675325,0.4063072775005334
6.0,100.0,11.0,1.0,0.6133812403086414,0.4061912088515003
6.0,100.0,11.0,1.0,0.6133812403086414,0.40619120885149995
8.0,200.0,7.0,3.0,0.4732473499274674,0.4056581818655849
8.0,900.0,3.0,2.0,0.45404671639310645,0.4055849489658885
8.0,900.0,3.0,2.0,0.45404671639310645,0.4055849489658885
6.0,400.0,4.0,1.0,0.703629296296848,0.40489516585570706
8.0,250.0,11.0,1.0,0.5658180746204535,0.40453610290769526
8.0,250.0,11.0,1.0,0.5658180746204534,0.40453610290769504
8.0,250.0,7.0,3.0,0.47323808766344766,0.40423625865848434
6.0,100.0,3.0,3.0,0.4830324561784526,0.4039907291005579
8.0,200.0,11.0,1.0,0.5655104990758382,0.4035227763932622
6.0,50.0,3.0,2.0,0.49080849628274015,0.4023140745623237
6.0,50.0,3.0,3.0,0.4786270984752582,0.4021323020893388
8.0,800.0,11.0,1.0,0.5652261021128601,0.402027696070239
10.0,1000.0,11.0,1.0,0.5258173242009914,0.4013345243851614
8.0,700.0,11.0,3.0,0.5631082008609755,0.40123609576924846
8.0,500.0,11.0,3.0,0.5631576100330087,0.39946051702612073
8.0,50.0,7.0,3.0,0.4733986100375772,0.39865277423887113
10.0,150.0,3.0,3.0,0.4277811926909584,0.39855101878763777
10.0,700.0,3.0,2.0,0.42494481855133115,0.3984058780816442
8.0,900.0,2.0,1.0,0.7068381956451766,0.39838135638615113
6.0,50.0,4.0,1.0,0.7023510957290378,0.3981970828626853
8.0,700.0,2.0,1.0,0.707385654717325,0.3979621512261975
8.0,700.0,2.0,1.0,0.7073856547173251,0.3979621512261974
6.0,100.0,2.0,1.0,0.7629816157799251,0.39791816230394605
8.0,300.0,11.0,3.0,0.5616343544409874,0.3978949858837225
8.0,600.0,2.0,1.0,0.7068062487138824,0.39755817123076
8.0,100.0,11.0,1.0,0.565996124024389,0.39713615415845704
6.0,250.0,7.0,2.0,0.5285907590440696,0.39673935650864267
6.0,900.0,7.0,2.0,0.5276278422572308,0.3966228780415385
6.0,150.0,7.0,2.0,0.5284359602905543,0.3957085862452554
6.0,150.0,7.0,2.0,0.5284359602905543,0.3957085862452552
6.0,300.0,7.0,2.0,0.5290475546571918,0.39526708142135125
8.0,700.0,1.0,1.0,0.700574457862806,0.39502162894731374
8.0,700.0,1.0,1.0,0.700574457862806,0.3950216289473134
6.0,700.0,7.0,2.0,0.527833211396898,0.394694055680625
8.0,400.0,2.0,1.0,0.7064685370829824,0.3946603566136446
10.0,150.0,3.0,2.0,0.4220983956230795,0.3946023374597424
10.0,400.0,7.0,3.0,0.44322567304262517,0.3938475444083058
10.0,300.0,11.0,1.0,0.5273402581484594,0.3936006138870449
8.0,800.0,3.0,3.0,0.45055315724675626,0.3932528651143029
8.0,700.0,3.0,3.0,0.4498704061346336,0.3928139382853799
8.0,1000.0,3.0,3.0,0.45158189856880526,0.39256303154378447
8.0,150.0,11.0,3.0,0.5595056290722963,0.3914462983303376
8.0,200.0,2.0,1.0,0.7036416050322809,0.3912142998651653
10.0,250.0,3.0,3.0,0.4273574511504721,0.3887809378373659
10.0,150.0,7.0,3.0,0.4440772935988745,0.3877877611561783
10.0,500.0,3.0,3.0,0.42647981563070503,0.3870317484081024
10.0,200.0,1.0,1.0,0.6501397020218008,0.38562363763622154
8.0,500.0,4.0,1.0,0.6523279342075613,0.3845726791932981
8.0,500.0,4.0,1.0,0.6523279342075613,0.38457267919329796
10.0,800.0,1.0,1.0,0.653536652306655,0.38344326351093205
8.0,50.0,11.0,3.0,0.554909907265946,0.38295376742591203
10.0,1000.0,3.0,3.0,0.42510161367964194,0.38211897409724416
10.0,900.0,3.0,3.0,0.42495227510259903,0.3820878415485861
10.0,900.0,3.0,3.0,0.42495227510259914,0.3820878415485861
10.0,400.0,1.0,1.0,0.6518078277966168,0.3818491076309444
10.0,700.0,3.0,3.0,0.42458361263109157,0.3815372322542798
10.0,700.0,3.0,3.0,0.42458361263109146,0.3815372322542797
10.0,400.0,11.0,3.0,0.5288618786711297,0.3812272411301709
8.0,100.0,2.0,1.0,0.7085011255438596,0.38000079284584876
8.0,50.0,7.0,2.0,0.47790774878792674,0.3787205407867882
8.0,1000.0,7.0,2.0,0.48067357404944233,0.37796199708427325
8.0,900.0,7.0,2.0,0.48036675282083074,0.3766668743277487
8.0,900.0,7.0,2.0,0.48036675282083063,0.37666687432774826
8.0,900.0,7.0,2.0,0.48036675282083063,0.37666687432774826
10.0,700.0,4.0,1.0,0.6117590144655318,0.37484319906798036
8.0,400.0,7.0,2.0,0.4800529391106295,0.37444864992871163
10.0,50.0,11.0,3.0,0.5217750929711585,0.37236889338726675
4.0,800.0,10.0,1.0,0.7666704638952416,0.3723261814640145
4.0,1000.0,10.0,1.0,0.7665757576760739,0.37131593952105835
4.0,900.0,10.0,1.0,0.7661533602194912,0.37128055447973074
4.0,900.0,10.0,1.0,0.7661533602194912,0.37128055447973063
4.0,600.0,10.0,1.0,0.7672469392137028,0.3705673957036958
10.0,100.0,11.0,3.0,0.5222052352129226,0.3704441913991139
10.0,300.0,4.0,1.0,0.611493915588297,0.36702381303164333
4.0,200.0,10.0,1.0,0.7632818731216691,0.3638945809275771
10.0,400.0,7.0,2.0,0.4490718923926379,0.36275042048023
10.0,400.0,7.0,2.0,0.4490718923926381,0.36275042048022954
10.0,150.0,2.0,1.0,0.6531992942793949,0.36201692267858254
10.0,50.0,4.0,1.0,0.6119887892435283,0.36155735719401916
4.0,50.0,10.0,1.0,0.7592042128691472,0.36146743134144876
4.0,800.0,3.0,1.0,0.5771955095381416,0.35133877957508997
4.0,700.0,3.0,1.0,0.5771928487128791,0.3510794637586897
4.0,1000.0,3.0,1.0,0.5767587693210744,0.3510622452485419
4.0,300.0,3.0,1.0,0.576047884637813,0.3480012676413883
6.0,900.0,10.0,1.0,0.6896804170105912,0.3472627157962269
6.0,600.0,10.0,1.0,0.6900279538094882,0.3465585816683646
6.0,700.0,10.0,1.0,0.6906509775299496,0.3464404805795198
4.0,600.0,7.0,1.0,0.6159248848232841,0.34511905186328673
4.0,900.0,7.0,1.0,0.6153805722744097,0.34499045147323226
4.0,700.0,9.0,1.0,0.7392782914422905,0.34483603458709267
4.0,500.0,7.0,1.0,0.6157569345398531,0.3445233431721423
4.0,250.0,9.0,1.0,0.7374020296533166,0.3412190935571008
4.0,150.0,7.0,1.0,0.6143378943104933,0.3395569976928766
6.0,100.0,10.0,1.0,0.6869021129813019,0.3391634185582534
4.0,200.0,9.0,1.0,0.7368889868754247,0.33430279738934954
6.0,300.0,7.0,1.0,0.5469822560722963,0.3338185548844713
6.0,1000.0,7.0,1.0,0.5441783535123279,0.3337134523464992
4.0,50.0,9.0,1.0,0.7354145057700516,0.3303268611274959
4.0,50.0,7.0,1.0,0.6120887912907147,0.32999395370315443
4.0,50.0,7.0,1.0,0.6120887912907149,0.329993953703154
6.0,600.0,3.0,1.0,0.5133339524487188,0.32795841095663547
6.0,700.0,3.0,1.0,0.5130825559483003,0.3259818964355764
6.0,400.0,3.0,1.0,0.5128575049418946,0.32578550266858197
6.0,1000.0,3.0,1.0,0.5123639173904835,0.3256650966154053
6.0,900.0,9.0,1.0,0.6579007157615642,0.3255579320722256
4.0,100.0,9.0,1.0,0.7390232582800842,0.3250342025983337
8.0,1000.0,10.0,1.0,0.6366263799721488,0.3247756041406151
6.0,700.0,9.0,1.0,0.6583200517891339,0.32330339342347447
6.0,250.0,3.0,1.0,0.5115856599848689,0.32154348726116433
10.0,800.0,10.0,1.0,0.5968735336312321,0.31066090780897804
10.0,1000.0,10.0,1.0,0.5963924144210695,0.30996109680612804
8.0,500.0,7.0,1.0,0.5013819571555828,0.30943757929524585
8.0,600.0,7.0,1.0,0.5017999140105485,0.3088905158099149
8.0,250.0,7.0,1.0,0.5031259718117147,0.30874589226883864
10.0,300.0,10.0,1.0,0.5960266746146299,0.30824340736610156
8.0,250.0,9.0,1.0,0.6056742398725417,0.30250461933282824
8.0,900.0,9.0,1.0,0.6048325335268966,0.30132075493639787
8.0,200.0,9.0,1.0,0.605365499257426,0.29973915207435686
10.0,800.0,3.0,1.0,0.4506977943351642,0.2956466348243417
10.0,600.0,9.0,1.0,0.5631711458959748,0.2930329891235809
10.0,800.0,7.0,1.0,0.47371145865045217,0.2928976059948618
10.0,400.0,7.0,1.0,0.47315703775394313,0.2926910758555279
10.0,400.0,7.0,1.0,0.47315703775394313,0.2926910758555278
10.0,400.0,7.0,1.0,0.473157037753943,0.2926910758555278
10.0,700.0,9.0,1.0,0.5632205187416746,0.29213196923130946
10.0,800.0,9.0,1.0,0.5633191430348093,0.291587421379374
10.0,300.0,3.0,1.0,0.45066449161602884,0.2914855555876493
10.0,150.0,7.0,1.0,0.4731089862988499,0.2904794451933479
10.0,300.0,9.0,1.0,0.5625570423759088,0.2898106618613263
10.0,300.0,9.0,1.0,0.5625570423759086,0.2898106618613261
10.0,250.0,3.0,1.0,0.449673227589943,0.28922014500152504
10.0,150.0,3.0,1.0,0.45015372359680683,0.2885204239492929
10.0,100.0,7.0,1.0,0.47271852351467736,0.2880041514074487
10.0,200.0,3.0,1.0,0.44801321565361507,0.2875089340250593
